Train Metrics
Epoch 0, 25% 	 Loss : 1.3548e+03 	 Res : 3.6151e+01 	 Enc : 8.3645e+01 	 AEnc : 3.1075e+01 	 MSE : 9.5913e+01
Training Epoch 2 : 	 Train : 4.86339e+00 	 Res : 2.94044e-01 	 Enc : 7.31377e-02 	 AE : 4.71532e-03 	 MSE : 3.87976e+01
Validation Epoch 2 : 	 Train : 3.96611e+00 	 Res : 2.53244e-01 	 Enc : 5.05498e-02 	 AE : 4.21612e-03 	 MSE : 3.93486e+01
Training Epoch 2 finished, took current epoch 71.32s, cumulative time 216.27s
Current Learning rate : 0.001
MODEL SAVED
Epoch 3, 25% 	 Loss : 3.7045e+00 	 Res : 2.2823e-01 	 Enc : 5.3364e-02 	 AEnc : 3.3816e-03 	 MSE : 3.6626e+01
Epoch 3, 50% 	 Loss : 3.5249e+00 	 Res : 2.2436e-01 	 Enc : 4.7501e-02 	 AEnc : 2.9833e-03 	 MSE : 3.6656e+01
Epoch 3, 75% 	 Loss : 3.4527e+00 	 Res : 2.2237e-01 	 Enc : 4.5615e-02 	 AEnc : 2.8009e-03 	 MSE : 3.7652e+01
Training Epoch 3 : 	 Train : 3.50009e+00 	 Res : 2.23387e-01 	 Enc : 4.68252e-02 	 AE : 2.93524e-03 	 MSE : 3.66646e+01
Validation Epoch 3 : 	 Train : 3.23828e+00 	 Res : 1.98142e-01 	 Enc : 4.83945e-02 	 AE : 2.44188e-03 	 MSE : 3.67279e+01
Training Epoch 3 finished, took current epoch 71.53s, cumulative time 287.74s
Current Learning rate : 0.001
MODEL SAVED
Epoch 4, 25% 	 Loss : 3.0790e+00 	 Res : 2.0346e-01 	 Enc : 3.7940e-02 	 AEnc : 2.2727e-03 	 MSE : 3.5568e+01
Epoch 4, 50% 	 Loss : 3.0023e+00 	 Res : 1.9895e-01 	 Enc : 3.6144e-02 	 AEnc : 2.2707e-03 	 MSE : 3.4871e+01
Epoch 4, 75% 	 Loss : 2.8346e+00 	 Res : 1.9279e-01 	 Enc : 3.1206e-02 	 AEnc : 2.0671e-03 	 MSE : 3.5312e+01
Training Epoch 4 : 	 Train : 2.91288e+00 	 Res : 1.95397e-01 	 Enc : 3.36363e-02 	 AE : 2.13590e-03 	 MSE : 3.52932e+01
Validation Epoch 4 : 	 Train : 2.60749e+00 	 Res : 1.81607e-01 	 Enc : 2.58530e-02 	 AE : 1.69327e-03 	 MSE : 3.49652e+01
Training Epoch 4 finished, took current epoch 70.75s, cumulative time 358.47s
Current Learning rate : 0.001
MODEL SAVED
Epoch 5, 25% 	 Loss : 2.5513e+00 	 Res : 1.7935e-01 	 Enc : 2.4026e-02 	 AEnc : 1.8007e-03 	 MSE : 3.3131e+01
Epoch 5, 50% 	 Loss : 2.4273e+00 	 Res : 1.6663e-01 	 Enc : 2.4065e-02 	 AEnc : 1.7789e-03 	 MSE : 3.4568e+01
Epoch 5, 75% 	 Loss : 2.2204e+00 	 Res : 1.5334e-01 	 Enc : 2.1088e-02 	 AEnc : 1.5495e-03 	 MSE : 3.3073e+01
Training Epoch 5 : 	 Train : 2.35728e+00 	 Res : 1.63766e-01 	 Enc : 2.24069e-02 	 AE : 1.68850e-03 	 MSE : 3.35071e+01
Validation Epoch 5 : 	 Train : 2.29117e+00 	 Res : 1.59828e-01 	 Enc : 2.58153e-02 	 AE : 1.95765e-03 	 MSE : 3.34418e+01
Training Epoch 5 finished, took current epoch 71.04s, cumulative time 429.49s
Current Learning rate : 0.001
MODEL SAVED
Epoch 6, 25% 	 Loss : 2.0506e+00 	 Res : 1.4495e-01 	 Enc : 1.8271e-02 	 AEnc : 1.4862e-03 	 MSE : 3.1304e+01
Epoch 6, 50% 	 Loss : 2.0512e+00 	 Res : 1.4508e-01 	 Enc : 1.6530e-02 	 AEnc : 1.4893e-03 	 MSE : 3.1981e+01
Epoch 6, 75% 	 Loss : 1.8751e+00 	 Res : 1.3221e-01 	 Enc : 1.5374e-02 	 AEnc : 1.2334e-03 	 MSE : 3.1319e+01
Training Epoch 6 : 	 Train : 1.95728e+00 	 Res : 1.38381e-01 	 Enc : 1.62662e-02 	 AE : 1.37942e-03 	 MSE : 3.14487e+01
Validation Epoch 6 : 	 Train : 1.77057e+00 	 Res : 1.26309e-01 	 Enc : 1.25851e-02 	 AE : 1.17617e-03 	 MSE : 3.22299e+01
Training Epoch 6 finished, took current epoch 71.63s, cumulative time 501.10s
Current Learning rate : 0.001
MODEL SAVED
Epoch 7, 25% 	 Loss : 1.7656e+00 	 Res : 1.2705e-01 	 Enc : 1.3662e-02 	 AEnc : 1.1758e-03 	 MSE : 2.9845e+01
Epoch 7, 50% 	 Loss : 1.7868e+00 	 Res : 1.2926e-01 	 Enc : 1.2775e-02 	 AEnc : 1.2308e-03 	 MSE : 3.0668e+01
Epoch 7, 75% 	 Loss : 1.6859e+00 	 Res : 1.2117e-01 	 Enc : 1.1910e-02 	 AEnc : 1.1035e-03 	 MSE : 2.9334e+01
Training Epoch 7 : 	 Train : 1.74018e+00 	 Res : 1.25452e-01 	 Enc : 1.25559e-02 	 AE : 1.16382e-03 	 MSE : 3.00432e+01
Validation Epoch 7 : 	 Train : 1.60568e+00 	 Res : 1.13549e-01 	 Enc : 1.17482e-02 	 AE : 1.09818e-03 	 MSE : 3.05776e+01
Training Epoch 7 finished, took current epoch 71.03s, cumulative time 572.10s
Current Learning rate : 0.001
MODEL SAVED
Epoch 8, 25% 	 Loss : 1.6060e+00 	 Res : 1.1608e-01 	 Enc : 1.0713e-02 	 AEnc : 1.0726e-03 	 MSE : 2.9247e+01
Epoch 8, 50% 	 Loss : 1.5494e+00 	 Res : 1.1178e-01 	 Enc : 1.0091e-02 	 AEnc : 1.0592e-03 	 MSE : 2.8024e+01
Epoch 8, 75% 	 Loss : 1.5231e+00 	 Res : 1.0947e-01 	 Enc : 1.0133e-02 	 AEnc : 1.0431e-03 	 MSE : 2.7143e+01
Training Epoch 8 : 	 Train : 1.54891e+00 	 Res : 1.10884e-01 	 Enc : 1.03561e-02 	 AE : 1.04791e-03 	 MSE : 2.88004e+01
Validation Epoch 8 : 	 Train : 1.40030e+00 	 Res : 9.78878e-02 	 Enc : 9.70896e-03 	 AE : 7.15658e-04 	 MSE : 3.21994e+01
Training Epoch 8 finished, took current epoch 71.58s, cumulative time 643.66s
Current Learning rate : 0.001
MODEL SAVED
Epoch 9, 25% 	 Loss : 1.3528e+00 	 Res : 9.3980e-02 	 Enc : 8.8977e-03 	 AEnc : 8.5061e-04 	 MSE : 3.0015e+01
Epoch 9, 50% 	 Loss : 1.3085e+00 	 Res : 9.1104e-02 	 Enc : 8.1591e-03 	 AEnc : 8.4990e-04 	 MSE : 3.0819e+01
Epoch 9, 75% 	 Loss : 1.3006e+00 	 Res : 9.1175e-02 	 Enc : 7.7528e-03 	 AEnc : 6.9958e-04 	 MSE : 3.3410e+01
Training Epoch 9 : 	 Train : 1.30100e+00 	 Res : 9.07854e-02 	 Enc : 8.07354e-03 	 AE : 7.70030e-04 	 MSE : 3.09618e+01
Validation Epoch 9 : 	 Train : 1.27541e+00 	 Res : 9.18872e-02 	 Enc : 7.03967e-03 	 AE : 6.80872e-04 	 MSE : 3.12863e+01
Training Epoch 9 finished, took current epoch 70.62s, cumulative time 714.23s
Current Learning rate : 0.001
MODEL SAVED
Epoch 10, 25% 	 Loss : 1.3004e+00 	 Res : 9.0776e-02 	 Enc : 7.1899e-03 	 AEnc : 1.8784e-03 	 MSE : 3.1595e+01
Epoch 10, 50% 	 Loss : 1.1334e+00 	 Res : 7.6833e-02 	 Enc : 6.6805e-03 	 AEnc : 9.2853e-04 	 MSE : 2.9540e+01
Epoch 10, 75% 	 Loss : 1.1806e+00 	 Res : 8.3335e-02 	 Enc : 6.8750e-03 	 AEnc : 5.9839e-04 	 MSE : 3.0459e+01
Training Epoch 10 : 	 Train : 1.18873e+00 	 Res : 8.25914e-02 	 Enc : 6.76386e-03 	 AE : 1.03210e-03 	 MSE : 3.05146e+01
Validation Epoch 10 : 	 Train : 1.11413e+00 	 Res : 7.69365e-02 	 Enc : 5.98874e-03 	 AE : 7.51663e-04 	 MSE : 3.04328e+01
Training Epoch 10 finished, took current epoch 70.85s, cumulative time 785.06s
Current Learning rate : 0.001
MODEL SAVED
Epoch 11, 25% 	 Loss : 1.0659e+00 	 Res : 7.1882e-02 	 Enc : 6.1480e-03 	 AEnc : 9.0040e-04 	 MSE : 2.8445e+01
Epoch 11, 50% 	 Loss : 1.0750e+00 	 Res : 7.3067e-02 	 Enc : 6.1177e-03 	 AEnc : 6.9694e-04 	 MSE : 2.9814e+01
Epoch 11, 75% 	 Loss : 1.1184e+00 	 Res : 7.8547e-02 	 Enc : 6.2201e-03 	 AEnc : 6.9814e-04 	 MSE : 3.1063e+01
Training Epoch 11 : 	 Train : 1.07642e+00 	 Res : 7.38031e-02 	 Enc : 6.10717e-03 	 AE : 7.05049e-04 	 MSE : 2.97044e+01
Validation Epoch 11 : 	 Train : 1.05399e+00 	 Res : 7.32883e-02 	 Enc : 6.06841e-03 	 AE : 4.14935e-04 	 MSE : 3.38365e+01
Training Epoch 11 finished, took current epoch 71.15s, cumulative time 856.18s
Current Learning rate : 0.001
MODEL SAVED
Epoch 12, 25% 	 Loss : 1.0511e+00 	 Res : 7.2899e-02 	 Enc : 5.7576e-03 	 AEnc : 4.9874e-04 	 MSE : 3.0225e+01
Epoch 12, 50% 	 Loss : 1.0375e+00 	 Res : 7.1153e-02 	 Enc : 5.7729e-03 	 AEnc : 4.7174e-04 	 MSE : 2.9979e+01
Epoch 12, 75% 	 Loss : 1.0042e+00 	 Res : 6.8886e-02 	 Enc : 5.4611e-03 	 AEnc : 4.6089e-04 	 MSE : 3.0264e+01
Training Epoch 12 : 	 Train : 1.00590e+00 	 Res : 6.86060e-02 	 Enc : 5.59091e-03 	 AE : 5.01257e-04 	 MSE : 2.94874e+01
Validation Epoch 12 : 	 Train : 9.72191e-01 	 Res : 6.58156e-02 	 Enc : 5.80671e-03 	 AE : 5.31831e-04 	 MSE : 2.56178e+01
Training Epoch 12 finished, took current epoch 70.75s, cumulative time 926.89s
Current Learning rate : 0.001
MODEL SAVED
Epoch 13, 25% 	 Loss : 9.9519e-01 	 Res : 6.7601e-02 	 Enc : 5.4917e-03 	 AEnc : 6.6524e-04 	 MSE : 3.0333e+01
Epoch 13, 50% 	 Loss : 9.2870e-01 	 Res : 6.1049e-02 	 Enc : 5.3025e-03 	 AEnc : 6.6605e-04 	 MSE : 2.8492e+01
Epoch 13, 75% 	 Loss : 9.0765e-01 	 Res : 6.0069e-02 	 Enc : 5.1906e-03 	 AEnc : 7.0415e-04 	 MSE : 2.7613e+01
Training Epoch 13 : 	 Train : 9.27399e-01 	 Res : 6.15181e-02 	 Enc : 5.25195e-03 	 AE : 6.48121e-04 	 MSE : 2.81148e+01
Validation Epoch 13 : 	 Train : 8.73059e-01 	 Res : 5.54203e-02 	 Enc : 5.26040e-03 	 AE : 9.80961e-04 	 MSE : 2.93627e+01
Training Epoch 13 finished, took current epoch 70.41s, cumulative time 997.25s
Current Learning rate : 0.001
MODEL SAVED
Epoch 14, 25% 	 Loss : 8.9470e-01 	 Res : 5.8950e-02 	 Enc : 5.2802e-03 	 AEnc : 4.8522e-04 	 MSE : 2.7523e+01
Epoch 14, 50% 	 Loss : 8.5446e-01 	 Res : 5.6573e-02 	 Enc : 4.8658e-03 	 AEnc : 3.7089e-04 	 MSE : 2.6290e+01
Epoch 14, 75% 	 Loss : 8.3388e-01 	 Res : 5.4323e-02 	 Enc : 4.8470e-03 	 AEnc : 3.4174e-04 	 MSE : 2.7263e+01
Training Epoch 14 : 	 Train : 8.65106e-01 	 Res : 5.71825e-02 	 Enc : 4.98001e-03 	 AE : 4.12924e-04 	 MSE : 2.72671e+01
Validation Epoch 14 : 	 Train : 8.90434e-01 	 Res : 6.15702e-02 	 Enc : 5.18852e-03 	 AE : 3.50232e-04 	 MSE : 2.29366e+01
Training Epoch 14 finished, took current epoch 71.69s, cumulative time 1068.85s
Current Learning rate : 0.001
Epoch 15, 25% 	 Loss : 8.3820e-01 	 Res : 5.5228e-02 	 Enc : 4.9235e-03 	 AEnc : 5.0997e-04 	 MSE : 2.5990e+01
Epoch 15, 50% 	 Loss : 7.8902e-01 	 Res : 5.0284e-02 	 Enc : 4.6368e-03 	 AEnc : 4.2981e-04 	 MSE : 2.5477e+01
Epoch 15, 75% 	 Loss : 8.2573e-01 	 Res : 5.3197e-02 	 Enc : 4.6727e-03 	 AEnc : 4.0073e-04 	 MSE : 2.8551e+01
Training Epoch 15 : 	 Train : 8.03270e-01 	 Res : 5.13380e-02 	 Enc : 4.70887e-03 	 AE : 4.98571e-04 	 MSE : 2.63239e+01
Validation Epoch 15 : 	 Train : 7.82095e-01 	 Res : 4.90151e-02 	 Enc : 4.67073e-03 	 AE : 9.91141e-04 	 MSE : 2.27187e+01
Training Epoch 15 finished, took current epoch 71.92s, cumulative time 1140.66s
Current Learning rate : 0.001
MODEL SAVED
Epoch 16, 25% 	 Loss : 7.3430e-01 	 Res : 4.4983e-02 	 Enc : 4.4752e-03 	 AEnc : 4.4858e-04 	 MSE : 2.4494e+01
Epoch 16, 50% 	 Loss : 7.5704e-01 	 Res : 4.7259e-02 	 Enc : 4.4724e-03 	 AEnc : 3.2287e-04 	 MSE : 2.5822e+01
Epoch 16, 75% 	 Loss : 7.0660e-01 	 Res : 4.2538e-02 	 Enc : 4.3964e-03 	 AEnc : 2.9062e-04 	 MSE : 2.4959e+01
Training Epoch 16 : 	 Train : 7.24239e-01 	 Res : 4.42305e-02 	 Enc : 4.41214e-03 	 AE : 3.53155e-04 	 MSE : 2.50102e+01
Validation Epoch 16 : 	 Train : 7.04375e-01 	 Res : 4.30118e-02 	 Enc : 4.45797e-03 	 AE : 2.46176e-04 	 MSE : 2.22458e+01
Training Epoch 16 finished, took current epoch 72.49s, cumulative time 1213.02s
Current Learning rate : 0.001
MODEL SAVED
Epoch 17, 25% 	 Loss : 7.0557e-01 	 Res : 4.2845e-02 	 Enc : 4.2895e-03 	 AEnc : 2.9604e-04 	 MSE : 2.4023e+01
Epoch 17, 50% 	 Loss : 6.7837e-01 	 Res : 4.0395e-02 	 Enc : 4.2239e-03 	 AEnc : 6.9288e-04 	 MSE : 2.3125e+01
Epoch 17, 75% 	 Loss : 7.3343e-01 	 Res : 4.6584e-02 	 Enc : 4.3720e-03 	 AEnc : 3.1263e-04 	 MSE : 2.4859e+01
Training Epoch 17 : 	 Train : 7.01100e-01 	 Res : 4.28401e-02 	 Enc : 4.24928e-03 	 AE : 4.36540e-04 	 MSE : 2.40143e+01
Validation Epoch 17 : 	 Train : 6.70556e-01 	 Res : 3.94017e-02 	 Enc : 4.15042e-03 	 AE : 7.01715e-04 	 MSE : 2.22467e+01
Training Epoch 17 finished, took current epoch 70.69s, cumulative time 1283.65s
Current Learning rate : 0.001
MODEL SAVED
Epoch 18, 25% 	 Loss : 6.4639e-01 	 Res : 3.7459e-02 	 Enc : 3.9925e-03 	 AEnc : 5.8655e-04 	 MSE : 2.1751e+01
Epoch 18, 50% 	 Loss : 6.5561e-01 	 Res : 3.9069e-02 	 Enc : 3.9752e-03 	 AEnc : 4.6771e-04 	 MSE : 2.2698e+01
Epoch 18, 75% 	 Loss : 6.1775e-01 	 Res : 3.5198e-02 	 Enc : 3.8690e-03 	 AEnc : 4.1741e-04 	 MSE : 2.1556e+01
Training Epoch 18 : 	 Train : 6.44758e-01 	 Res : 3.75785e-02 	 Enc : 3.92849e-03 	 AE : 4.63932e-04 	 MSE : 2.24335e+01
Validation Epoch 18 : 	 Train : 6.01320e-01 	 Res : 3.26086e-02 	 Enc : 3.79694e-03 	 AE : 5.67365e-04 	 MSE : 2.24182e+01
Training Epoch 18 finished, took current epoch 71.64s, cumulative time 1355.26s
Current Learning rate : 0.001
MODEL SAVED
Epoch 19, 25% 	 Loss : 6.5260e-01 	 Res : 3.8753e-02 	 Enc : 4.0544e-03 	 AEnc : 4.9283e-04 	 MSE : 2.3121e+01
Epoch 19, 50% 	 Loss : 6.6812e-01 	 Res : 4.1474e-02 	 Enc : 3.9351e-03 	 AEnc : 4.5165e-04 	 MSE : 2.2788e+01
Epoch 19, 75% 	 Loss : 6.0231e-01 	 Res : 3.3646e-02 	 Enc : 3.6777e-03 	 AEnc : 2.7707e-04 	 MSE : 2.1262e+01
Training Epoch 19 : 	 Train : 6.29300e-01 	 Res : 3.69880e-02 	 Enc : 3.83304e-03 	 AE : 3.65829e-04 	 MSE : 2.22919e+01
Validation Epoch 19 : 	 Train : 5.88398e-01 	 Res : 3.34058e-02 	 Enc : 3.68189e-03 	 AE : 2.09844e-04 	 MSE : 1.85838e+01
Training Epoch 19 finished, took current epoch 70.68s, cumulative time 1425.92s
Current Learning rate : 0.001
Epoch 20, 25% 	 Loss : 5.9977e-01 	 Res : 3.3185e-02 	 Enc : 3.6519e-03 	 AEnc : 4.5173e-04 	 MSE : 2.1056e+01
Epoch 20, 50% 	 Loss : 5.6355e-01 	 Res : 3.0550e-02 	 Enc : 3.5471e-03 	 AEnc : 3.8878e-04 	 MSE : 2.0032e+01
Epoch 20, 75% 	 Loss : 5.4348e-01 	 Res : 2.9905e-02 	 Enc : 3.4519e-03 	 AEnc : 2.1565e-04 	 MSE : 1.9428e+01
Training Epoch 20 : 	 Train : 5.70781e-01 	 Res : 3.12693e-02 	 Enc : 3.56546e-03 	 AE : 3.19810e-04 	 MSE : 2.03820e+01
Validation Epoch 20 : 	 Train : 5.54491e-01 	 Res : 3.07558e-02 	 Enc : 3.35777e-03 	 AE : 1.97515e-04 	 MSE : 1.79021e+01
Training Epoch 20 finished, took current epoch 71.61s, cumulative time 1497.51s
Current Learning rate : 0.001
MODEL SAVED
Epoch 21, 25% 	 Loss : 5.3973e-01 	 Res : 2.8788e-02 	 Enc : 3.4701e-03 	 AEnc : 2.0085e-04 	 MSE : 1.9726e+01
Epoch 21, 50% 	 Loss : 5.4512e-01 	 Res : 2.9310e-02 	 Enc : 3.3951e-03 	 AEnc : 3.6045e-04 	 MSE : 1.9118e+01
Epoch 21, 75% 	 Loss : 5.4937e-01 	 Res : 2.9689e-02 	 Enc : 3.3659e-03 	 AEnc : 3.5687e-04 	 MSE : 1.8911e+01
Training Epoch 21 : 	 Train : 5.43423e-01 	 Res : 2.90896e-02 	 Enc : 3.40681e-03 	 AE : 2.96719e-04 	 MSE : 1.93009e+01
Validation Epoch 21 : 	 Train : 5.30020e-01 	 Res : 2.80966e-02 	 Enc : 3.44185e-03 	 AE : 1.55212e-04 	 MSE : 2.34241e+01
Training Epoch 21 finished, took current epoch 72.26s, cumulative time 1569.72s
Current Learning rate : 0.001
MODEL SAVED
Epoch 22, 25% 	 Loss : 5.1968e-01 	 Res : 2.7504e-02 	 Enc : 3.2612e-03 	 AEnc : 1.7504e-04 	 MSE : 1.8333e+01
Epoch 22, 50% 	 Loss : 5.2410e-01 	 Res : 2.7194e-02 	 Enc : 3.3074e-03 	 AEnc : 2.2682e-04 	 MSE : 1.8974e+01
Epoch 22, 75% 	 Loss : 5.4528e-01 	 Res : 2.9810e-02 	 Enc : 3.3145e-03 	 AEnc : 2.7171e-04 	 MSE : 1.9695e+01
Training Epoch 22 : 	 Train : 5.25602e-01 	 Res : 2.78847e-02 	 Enc : 3.27183e-03 	 AE : 2.66433e-04 	 MSE : 1.88061e+01
Validation Epoch 22 : 	 Train : 5.03607e-01 	 Res : 2.54105e-02 	 Enc : 3.02698e-03 	 AE : 3.07648e-04 	 MSE : 1.65893e+01
Training Epoch 22 finished, took current epoch 71.52s, cumulative time 1641.22s
Current Learning rate : 0.001
MODEL SAVED
Epoch 23, 25% 	 Loss : 5.0122e-01 	 Res : 2.5646e-02 	 Enc : 3.1583e-03 	 AEnc : 3.1795e-04 	 MSE : 1.8142e+01
Epoch 23, 50% 	 Loss : 4.9329e-01 	 Res : 2.4815e-02 	 Enc : 3.1132e-03 	 AEnc : 1.7145e-04 	 MSE : 1.7516e+01
Epoch 23, 75% 	 Loss : 4.8233e-01 	 Res : 2.3903e-02 	 Enc : 3.0441e-03 	 AEnc : 1.6500e-04 	 MSE : 1.7158e+01
Training Epoch 23 : 	 Train : 4.98855e-01 	 Res : 2.54759e-02 	 Enc : 3.12382e-03 	 AE : 2.47763e-04 	 MSE : 1.78024e+01
Validation Epoch 23 : 	 Train : 5.38615e-01 	 Res : 3.03010e-02 	 Enc : 3.10875e-03 	 AE : 1.88773e-04 	 MSE : 1.97983e+01
Training Epoch 23 finished, took current epoch 71.18s, cumulative time 1712.39s
Current Learning rate : 0.001
Epoch 24, 25% 	 Loss : 4.7656e-01 	 Res : 2.3189e-02 	 Enc : 3.0654e-03 	 AEnc : 3.7609e-04 	 MSE : 1.6414e+01
Epoch 24, 50% 	 Loss : 4.8624e-01 	 Res : 2.4119e-02 	 Enc : 2.9698e-03 	 AEnc : 2.5294e-04 	 MSE : 1.6464e+01
Epoch 24, 75% 	 Loss : 5.1606e-01 	 Res : 2.7508e-02 	 Enc : 3.1382e-03 	 AEnc : 2.5894e-04 	 MSE : 1.8868e+01
Training Epoch 24 : 	 Train : 4.92521e-01 	 Res : 2.51928e-02 	 Enc : 3.03638e-03 	 AE : 2.61379e-04 	 MSE : 1.74503e+01
Validation Epoch 24 : 	 Train : 5.44260e-01 	 Res : 3.31408e-02 	 Enc : 3.11248e-03 	 AE : 1.18241e-04 	 MSE : 1.41263e+01
Training Epoch 24 finished, took current epoch 70.09s, cumulative time 1782.47s
Current Learning rate : 0.001
Epoch 25, 25% 	 Loss : 4.7251e-01 	 Res : 2.4087e-02 	 Enc : 2.8918e-03 	 AEnc : 1.6833e-04 	 MSE : 1.5947e+01
Epoch 25, 50% 	 Loss : 4.6232e-01 	 Res : 2.2036e-02 	 Enc : 2.9335e-03 	 AEnc : 2.0763e-04 	 MSE : 1.6690e+01
Epoch 25, 75% 	 Loss : 4.5790e-01 	 Res : 2.1641e-02 	 Enc : 2.8476e-03 	 AEnc : 2.2935e-04 	 MSE : 1.6007e+01
Training Epoch 25 : 	 Train : 4.61835e-01 	 Res : 2.23677e-02 	 Enc : 2.88340e-03 	 AE : 1.92500e-04 	 MSE : 1.60544e+01
Validation Epoch 25 : 	 Train : 4.49372e-01 	 Res : 2.06297e-02 	 Enc : 2.70573e-03 	 AE : 1.27082e-04 	 MSE : 1.54534e+01
Training Epoch 25 finished, took current epoch 70.81s, cumulative time 1853.25s
Current Learning rate : 0.001
MODEL SAVED
Epoch 26, 25% 	 Loss : 4.7698e-01 	 Res : 2.4456e-02 	 Enc : 2.9229e-03 	 AEnc : 1.6120e-04 	 MSE : 1.7497e+01
Epoch 26, 50% 	 Loss : 4.5623e-01 	 Res : 2.1840e-02 	 Enc : 2.8540e-03 	 AEnc : 2.7211e-04 	 MSE : 1.5907e+01
Epoch 26, 75% 	 Loss : 4.4505e-01 	 Res : 2.0296e-02 	 Enc : 2.7570e-03 	 AEnc : 3.5233e-04 	 MSE : 1.5640e+01
Training Epoch 26 : 	 Train : 4.53496e-01 	 Res : 2.17225e-02 	 Enc : 2.80514e-03 	 AE : 2.51854e-04 	 MSE : 1.60526e+01
Validation Epoch 26 : 	 Train : 4.36718e-01 	 Res : 2.02585e-02 	 Enc : 2.65977e-03 	 AE : 1.16802e-04 	 MSE : 1.45701e+01
Training Epoch 26 finished, took current epoch 71.59s, cumulative time 1924.81s
Current Learning rate : 0.001
MODEL SAVED
Epoch 27, 25% 	 Loss : 4.3832e-01 	 Res : 2.0163e-02 	 Enc : 2.7288e-03 	 AEnc : 2.3304e-04 	 MSE : 1.5533e+01
Epoch 27, 50% 	 Loss : 4.4892e-01 	 Res : 2.0265e-02 	 Enc : 2.6775e-03 	 AEnc : 8.6256e-04 	 MSE : 1.4608e+01
Epoch 27, 75% 	 Loss : 4.3503e-01 	 Res : 1.9924e-02 	 Enc : 2.6568e-03 	 AEnc : 2.5843e-04 	 MSE : 1.4872e+01
Training Epoch 27 : 	 Train : 4.35201e-01 	 Res : 1.95890e-02 	 Enc : 2.65857e-03 	 AE : 4.28521e-04 	 MSE : 1.47367e+01
Validation Epoch 27 : 	 Train : 4.47260e-01 	 Res : 2.08684e-02 	 Enc : 2.55934e-03 	 AE : 3.51141e-04 	 MSE : 1.54882e+01
Training Epoch 27 finished, took current epoch 71.40s, cumulative time 1996.20s
Current Learning rate : 0.001
Epoch 28, 25% 	 Loss : 4.4082e-01 	 Res : 2.1430e-02 	 Enc : 2.5779e-03 	 AEnc : 3.5923e-04 	 MSE : 1.5666e+01
Epoch 28, 50% 	 Loss : 4.2531e-01 	 Res : 1.9635e-02 	 Enc : 2.5771e-03 	 AEnc : 1.3923e-04 	 MSE : 1.4497e+01
Epoch 28, 75% 	 Loss : 4.0581e-01 	 Res : 1.7325e-02 	 Enc : 2.5104e-03 	 AEnc : 1.2122e-04 	 MSE : 1.4009e+01
Training Epoch 28 : 	 Train : 4.20597e-01 	 Res : 1.90094e-02 	 Enc : 2.53639e-03 	 AE : 2.05202e-04 	 MSE : 1.44876e+01
Validation Epoch 28 : 	 Train : 3.96292e-01 	 Res : 1.62030e-02 	 Enc : 2.42814e-03 	 AE : 1.89433e-04 	 MSE : 1.52282e+01
Training Epoch 28 finished, took current epoch 71.24s, cumulative time 2067.42s
