Train Metrics
Epoch 0, 25% 	 Loss : 1.0569e+05 	 Res : 3.2041e+03 	 Enc : 2.2526e+03 	 AEnc : 1.2926e+03 	 MSE : 1.9519e+03
Epoch 2, 50% 	 Loss : 2.3397e+04 	 Res : 3.5529e+02 	 Enc : 9.0312e+02 	 AEnc : 3.7530e+01 	 MSE : 1.2612e+02
Epoch 2, 75% 	 Loss : 2.3203e+04 	 Res : 4.0890e+02 	 Enc : 8.7861e+02 	 AEnc : 3.8698e+01 	 MSE : 1.3702e+02
Training Epoch 2 : 	 Train : 2.36873e+04 	 Res : 3.05649e+02 	 Enc : 9.24948e+02 	 AE : 3.28815e+01 	 MSE : 1.19559e+02
Validation Epoch 2 : 	 Train : 1.32167e+04 	 Res : 2.13939e+02 	 Enc : 5.29723e+02 	 AE : 1.07806e+01 	 MSE : 7.49047e+01
Training Epoch 2 finished, took current epoch 151.70s, cumulative time 453.76s
Current Learning rate : 0.001
MODEL SAVED
Epoch 3, 25% 	 Loss : 1.1424e+04 	 Res : 2.2807e+02 	 Enc : 4.3857e+02 	 AEnc : 1.3116e+01 	 MSE : 8.3415e+01
Epoch 3, 50% 	 Loss : 1.1803e+04 	 Res : 3.1069e+02 	 Enc : 4.1978e+02 	 AEnc : 2.2313e+01 	 MSE : 9.8708e+01
Epoch 3, 75% 	 Loss : 1.0199e+04 	 Res : 1.8203e+02 	 Enc : 3.5936e+02 	 AEnc : 1.4305e+01 	 MSE : 8.7973e+01
Training Epoch 3 : 	 Train : 1.05391e+04 	 Res : 2.09524e+02 	 Enc : 3.83645e+02 	 AE : 1.41277e+01 	 MSE : 8.54012e+01
Validation Epoch 3 : 	 Train : 6.82766e+03 	 Res : 7.26784e+01 	 Enc : 2.50846e+02 	 AE : 3.17339e+00 	 MSE : 6.09919e+01
Training Epoch 3 finished, took current epoch 156.32s, cumulative time 609.85s
Current Learning rate : 0.001
MODEL SAVED
Epoch 4, 25% 	 Loss : 5.2963e+03 	 Res : 5.5491e+01 	 Enc : 1.7314e+02 	 AEnc : 2.4992e+00 	 MSE : 6.0107e+01
Epoch 4, 50% 	 Loss : 1.6481e+03 	 Res : 2.1103e+01 	 Enc : 4.5753e+01 	 AEnc : 8.4297e-01 	 MSE : 6.0296e+01
Epoch 4, 75% 	 Loss : 9.9427e+02 	 Res : 1.6906e+01 	 Enc : 2.4429e+01 	 AEnc : 8.8354e-01 	 MSE : 5.9754e+01
Training Epoch 4 : 	 Train : 2.27920e+03 	 Res : 2.84339e+01 	 Enc : 6.81717e+01 	 AE : 1.31084e+00 	 MSE : 6.01627e+01
Validation Epoch 4 : 	 Train : 7.11380e+02 	 Res : 1.32920e+01 	 Enc : 1.38030e+01 	 AE : 5.12728e-01 	 MSE : 5.69173e+01
Training Epoch 4 finished, took current epoch 153.07s, cumulative time 762.85s
Current Learning rate : 0.001
MODEL SAVED
Epoch 5, 25% 	 Loss : 6.1072e+02 	 Res : 1.0830e+01 	 Enc : 9.9182e+00 	 AEnc : 3.7741e-01 	 MSE : 5.7342e+01
Epoch 5, 50% 	 Loss : 4.1736e+02 	 Res : 1.2063e+01 	 Enc : 6.7868e+00 	 AEnc : 4.6679e-01 	 MSE : 5.7325e+01
Epoch 5, 75% 	 Loss : 3.6616e+02 	 Res : 1.0916e+01 	 Enc : 5.6259e+00 	 AEnc : 4.2593e-01 	 MSE : 5.7090e+01
Training Epoch 5 : 	 Train : 1.06259e+03 	 Res : 1.69533e+01 	 Enc : 3.50231e+01 	 AE : 2.81503e+00 	 MSE : 6.10242e+01
Validation Epoch 5 : 	 Train : 1.37977e+04 	 Res : 9.37179e+01 	 Enc : 5.90835e+02 	 AE : 4.79384e+01 	 MSE : 1.29413e+02
Training Epoch 5 finished, took current epoch 155.27s, cumulative time 918.03s
Current Learning rate : 0.001
Epoch 6, 25% 	 Loss : 1.7399e+04 	 Res : 1.3602e+02 	 Enc : 6.6697e+02 	 AEnc : 4.5997e+01 	 MSE : 1.3328e+02
Epoch 6, 50% 	 Loss : 3.0890e+03 	 Res : 2.5789e+01 	 Enc : 6.9470e+01 	 AEnc : 1.9998e+00 	 MSE : 5.9641e+01
Epoch 6, 75% 	 Loss : 4.7634e+02 	 Res : 8.6827e+00 	 Enc : 6.5237e+00 	 AEnc : 3.1521e-01 	 MSE : 5.5842e+01
Training Epoch 6 : 	 Train : 5.67392e+03 	 Res : 4.72174e+01 	 Enc : 1.98223e+02 	 AE : 1.25933e+01 	 MSE : 7.75118e+01
Validation Epoch 6 : 	 Train : 1.58094e+03 	 Res : 1.72281e+01 	 Enc : 4.13671e+01 	 AE : 6.59906e-01 	 MSE : 5.64717e+01
Training Epoch 6 finished, took current epoch 152.36s, cumulative time 1070.31s
Current Learning rate : 0.001
Epoch 7, 25% 	 Loss : 1.3918e+03 	 Res : 1.8866e+01 	 Enc : 3.8498e+01 	 AEnc : 7.4492e-01 	 MSE : 5.8017e+01
Epoch 7, 50% 	 Loss : 1.4465e+03 	 Res : 2.0621e+01 	 Enc : 4.6543e+01 	 AEnc : 8.4167e-01 	 MSE : 5.7127e+01
Epoch 7, 75% 	 Loss : 1.9572e+03 	 Res : 2.5827e+01 	 Enc : 6.0297e+01 	 AEnc : 1.1070e+00 	 MSE : 5.9469e+01
Training Epoch 7 : 	 Train : 1.57339e+03 	 Res : 2.14646e+01 	 Enc : 4.61151e+01 	 AE : 8.89481e-01 	 MSE : 5.85790e+01
Validation Epoch 7 : 	 Train : 9.15943e+02 	 Res : 1.44162e+01 	 Enc : 1.92793e+01 	 AE : 5.71659e-01 	 MSE : 5.63719e+01
Training Epoch 7 finished, took current epoch 153.35s, cumulative time 1223.56s
Current Learning rate : 0.001
Epoch 8, 25% 	 Loss : 1.0646e+03 	 Res : 1.8019e+01 	 Enc : 2.5924e+01 	 AEnc : 7.0668e-01 	 MSE : 5.7879e+01
Epoch 8, 50% 	 Loss : 1.3996e+03 	 Res : 2.1837e+01 	 Enc : 3.8289e+01 	 AEnc : 9.1716e-01 	 MSE : 5.8029e+01
Epoch 8, 75% 	 Loss : 1.2591e+03 	 Res : 1.8937e+01 	 Enc : 2.9093e+01 	 AEnc : 8.7056e-01 	 MSE : 6.1197e+01
Training Epoch 8 : 	 Train : 1.15760e+03 	 Res : 1.84966e+01 	 Enc : 2.81826e+01 	 AE : 7.75207e-01 	 MSE : 5.88643e+01
Validation Epoch 8 : 	 Train : 8.45115e+02 	 Res : 1.72950e+01 	 Enc : 1.91166e+01 	 AE : 8.12104e-01 	 MSE : 5.70107e+01
Training Epoch 8 finished, took current epoch 154.13s, cumulative time 1377.57s
Current Learning rate : 0.001
Epoch 9, 25% 	 Loss : 1.1098e+03 	 Res : 2.6782e+01 	 Enc : 3.0073e+01 	 AEnc : 2.0656e+00 	 MSE : 5.9356e+01
Epoch 9, 50% 	 Loss : 1.0778e+03 	 Res : 3.2788e+01 	 Enc : 2.9328e+01 	 AEnc : 2.4556e+00 	 MSE : 6.1832e+01
Epoch 9, 75% 	 Loss : 9.1156e+02 	 Res : 1.9531e+01 	 Enc : 2.5383e+01 	 AEnc : 1.1754e+00 	 MSE : 6.0308e+01
Training Epoch 9 : 	 Train : 9.28232e+02 	 Res : 2.27065e+01 	 Enc : 2.40419e+01 	 AE : 1.54213e+00 	 MSE : 5.99384e+01
Validation Epoch 9 : 	 Train : 5.60097e+02 	 Res : 9.66205e+00 	 Enc : 9.30418e+00 	 AE : 3.29277e-01 	 MSE : 5.60011e+01
Training Epoch 9 finished, took current epoch 149.07s, cumulative time 1526.51s
Current Learning rate : 0.001
MODEL SAVED
Epoch 10, 25% 	 Loss : 6.1623e+02 	 Res : 9.2551e+00 	 Enc : 9.9775e+00 	 AEnc : 3.1184e-01 	 MSE : 5.6062e+01
Epoch 10, 50% 	 Loss : 8.1153e+02 	 Res : 1.0077e+01 	 Enc : 1.3657e+01 	 AEnc : 3.3113e-01 	 MSE : 5.6779e+01
Epoch 10, 75% 	 Loss : 1.3631e+03 	 Res : 2.1113e+01 	 Enc : 2.7561e+01 	 AEnc : 8.1501e-01 	 MSE : 5.9233e+01
Training Epoch 10 : 	 Train : 1.16140e+03 	 Res : 1.64148e+01 	 Enc : 2.22977e+01 	 AE : 6.74466e-01 	 MSE : 5.80611e+01
Validation Epoch 10 : 	 Train : 1.31276e+03 	 Res : 1.38089e+01 	 Enc : 2.30117e+01 	 AE : 4.79171e-01 	 MSE : 5.66807e+01
Training Epoch 10 finished, took current epoch 145.96s, cumulative time 1672.43s
Current Learning rate : 0.001
Epoch 11, 25% 	 Loss : 1.1422e+03 	 Res : 1.3486e+01 	 Enc : 2.0504e+01 	 AEnc : 5.6279e-01 	 MSE : 5.7530e+01
Epoch 11, 50% 	 Loss : 1.8125e+03 	 Res : 1.9472e+01 	 Enc : 4.5601e+01 	 AEnc : 1.4617e+00 	 MSE : 6.1207e+01
Epoch 11, 75% 	 Loss : 7.7023e+02 	 Res : 1.1015e+01 	 Enc : 1.5282e+01 	 AEnc : 4.6835e-01 	 MSE : 5.7439e+01
Training Epoch 11 : 	 Train : 1.10026e+03 	 Res : 1.37681e+01 	 Enc : 2.35038e+01 	 AE : 7.24517e-01 	 MSE : 5.83087e+01
Validation Epoch 11 : 	 Train : 6.87693e+02 	 Res : 1.36741e+01 	 Enc : 1.47874e+01 	 AE : 5.53998e-01 	 MSE : 5.54367e+01
Training Epoch 11 finished, took current epoch 141.58s, cumulative time 1813.94s
Current Learning rate : 0.001
Epoch 12, 25% 	 Loss : 7.1535e+02 	 Res : 1.5686e+01 	 Enc : 1.5699e+01 	 AEnc : 6.8457e-01 	 MSE : 5.8003e+01
Epoch 12, 50% 	 Loss : 7.1333e+02 	 Res : 1.2897e+01 	 Enc : 1.6680e+01 	 AEnc : 5.2424e-01 	 MSE : 5.6079e+01
Epoch 12, 75% 	 Loss : 5.9012e+02 	 Res : 1.1274e+01 	 Enc : 1.2209e+01 	 AEnc : 4.2488e-01 	 MSE : 5.5387e+01
Training Epoch 12 : 	 Train : 6.28602e+02 	 Res : 1.26574e+01 	 Enc : 1.33162e+01 	 AE : 5.29595e-01 	 MSE : 5.72323e+01
Validation Epoch 12 : 	 Train : 4.32827e+02 	 Res : 9.61007e+00 	 Enc : 6.67126e+00 	 AE : 4.43166e-01 	 MSE : 5.56759e+01
Training Epoch 12 finished, took current epoch 145.57s, cumulative time 1959.42s
Current Learning rate : 0.001
MODEL SAVED
Epoch 13, 25% 	 Loss : 5.3250e+02 	 Res : 1.1130e+01 	 Enc : 1.0283e+01 	 AEnc : 5.5692e-01 	 MSE : 5.8347e+01
Epoch 13, 50% 	 Loss : 2.3664e+03 	 Res : 7.6193e+01 	 Enc : 5.9347e+01 	 AEnc : 6.0615e+00 	 MSE : 6.7101e+01
Epoch 13, 75% 	 Loss : 5.2959e+03 	 Res : 1.4352e+02 	 Enc : 1.4751e+02 	 AEnc : 1.6537e+01 	 MSE : 8.3927e+01
Training Epoch 13 : 	 Train : 3.12498e+03 	 Res : 9.42270e+01 	 Enc : 8.17872e+01 	 AE : 1.01653e+01 	 MSE : 7.37291e+01
Validation Epoch 13 : 	 Train : 4.48949e+03 	 Res : 1.42192e+02 	 Enc : 1.20040e+02 	 AE : 1.95312e+01 	 MSE : 8.59183e+01
Training Epoch 13 finished, took current epoch 149.16s, cumulative time 2108.54s
Current Learning rate : 0.001
Epoch 14, 25% 	 Loss : 5.3938e+03 	 Res : 1.8043e+02 	 Enc : 1.4425e+02 	 AEnc : 2.4479e+01 	 MSE : 9.4112e+01
Epoch 14, 50% 	 Loss : 1.5999e+04 	 Res : 4.9554e+02 	 Enc : 3.9952e+02 	 AEnc : 1.8292e+02 	 MSE : 3.6574e+02
Epoch 14, 75% 	 Loss : 1.3468e+04 	 Res : 2.9652e+02 	 Enc : 3.7314e+02 	 AEnc : 1.5338e+02 	 MSE : 3.0430e+02
Training Epoch 14 : 	 Train : 1.80437e+04 	 Res : 3.84385e+02 	 Enc : 4.55845e+02 	 AE : 2.60125e+02 	 MSE : 5.02485e+02
Validation Epoch 14 : 	 Train : 3.60354e+04 	 Res : 7.99185e+02 	 Enc : 8.62337e+02 	 AE : 5.63293e+02 	 MSE : 1.03990e+03
Training Epoch 14 finished, took current epoch 149.76s, cumulative time 2258.25s
Current Learning rate : 0.001
Epoch 15, 25% 	 Loss : 3.9673e+04 	 Res : 5.1803e+02 	 Enc : 9.4691e+02 	 AEnc : 6.3127e+02 	 MSE : 1.1575e+03
Epoch 15, 50% 	 Loss : 1.5977e+04 	 Res : 6.0946e+02 	 Enc : 3.4104e+02 	 AEnc : 7.4923e+01 	 MSE : 1.7295e+02
Epoch 15, 75% 	 Loss : 7.0091e+03 	 Res : 2.2464e+02 	 Enc : 1.5749e+02 	 AEnc : 1.4546e+01 	 MSE : 8.2157e+01
Training Epoch 15 : 	 Train : 1.75179e+04 	 Res : 3.85436e+02 	 Enc : 4.16497e+02 	 AE : 1.88696e+02 	 MSE : 3.81694e+02
Validation Epoch 15 : 	 Train : 8.13735e+03 	 Res : 1.60878e+02 	 Enc : 2.86462e+02 	 AE : 1.50458e+01 	 MSE : 7.98881e+01
Training Epoch 15 finished, took current epoch 156.35s, cumulative time 2414.57s
Current Learning rate : 0.001
Epoch 16, 25% 	 Loss : 9.0601e+03 	 Res : 1.1631e+02 	 Enc : 3.2668e+02 	 AEnc : 1.3776e+01 	 MSE : 7.9442e+01
Epoch 16, 50% 	 Loss : 9.5599e+03 	 Res : 1.2684e+02 	 Enc : 3.3703e+02 	 AEnc : 2.3122e+01 	 MSE : 9.3361e+01
Epoch 16, 75% 	 Loss : 7.9878e+03 	 Res : 1.1138e+02 	 Enc : 2.7733e+02 	 AEnc : 1.8496e+01 	 MSE : 8.8332e+01
Training Epoch 16 : 	 Train : 8.43430e+03 	 Res : 1.18830e+02 	 Enc : 2.94476e+02 	 AE : 1.72062e+01 	 MSE : 8.62523e+01
Validation Epoch 16 : 	 Train : 3.54424e+03 	 Res : 1.03072e+02 	 Enc : 1.05146e+02 	 AE : 5.73617e+00 	 MSE : 6.60192e+01
Training Epoch 16 finished, took current epoch 157.28s, cumulative time 2571.76s
Current Learning rate : 0.001
Epoch 17, 25% 	 Loss : 3.0544e+03 	 Res : 8.4533e+01 	 Enc : 9.6695e+01 	 AEnc : 4.2265e+00 	 MSE : 6.7550e+01
Epoch 17, 50% 	 Loss : 2.7218e+03 	 Res : 6.6463e+01 	 Enc : 8.8898e+01 	 AEnc : 3.0128e+00 	 MSE : 6.1126e+01
Epoch 17, 75% 	 Loss : 1.6303e+03 	 Res : 4.0437e+01 	 Enc : 4.6691e+01 	 AEnc : 1.6498e+00 	 MSE : 6.6501e+01
Training Epoch 17 : 	 Train : 2.08209e+03 	 Res : 5.30039e+01 	 Enc : 6.36854e+01 	 AE : 2.43498e+00 	 MSE : 6.36649e+01
Validation Epoch 17 : 	 Train : 8.04937e+02 	 Res : 1.59537e+01 	 Enc : 1.76597e+01 	 AE : 7.23697e-01 	 MSE : 5.85344e+01
Training Epoch 17 finished, took current epoch 157.87s, cumulative time 2729.62s
Current Learning rate : 0.001
Epoch 18, 25% 	 Loss : 1.1513e+03 	 Res : 2.3858e+01 	 Enc : 3.3547e+01 	 AEnc : 1.0199e+00 	 MSE : 6.1610e+01
Epoch 18, 50% 	 Loss : 1.3951e+03 	 Res : 2.5599e+01 	 Enc : 4.0027e+01 	 AEnc : 1.1647e+00 	 MSE : 6.2875e+01
Epoch 18, 75% 	 Loss : 1.3095e+03 	 Res : 1.9375e+01 	 Enc : 3.5035e+01 	 AEnc : 1.0466e+00 	 MSE : 5.9061e+01
Training Epoch 18 : 	 Train : 1.49620e+03 	 Res : 2.42292e+01 	 Enc : 4.39531e+01 	 AE : 1.19733e+00 	 MSE : 6.13459e+01
Validation Epoch 18 : 	 Train : 2.28395e+03 	 Res : 2.48401e+01 	 Enc : 6.82260e+01 	 AE : 1.51653e+00 	 MSE : 5.99200e+01
Training Epoch 18 finished, took current epoch 156.87s, cumulative time 2886.44s
Current Learning rate : 0.001
Epoch 19, 25% 	 Loss : 2.2134e+03 	 Res : 2.8449e+01 	 Enc : 5.6891e+01 	 AEnc : 1.5157e+00 	 MSE : 5.9918e+01
Epoch 19, 50% 	 Loss : 1.7696e+03 	 Res : 3.3439e+01 	 Enc : 3.9575e+01 	 AEnc : 1.5912e+00 	 MSE : 6.3218e+01
Epoch 19, 75% 	 Loss : 6.8722e+03 	 Res : 1.6382e+02 	 Enc : 1.4899e+02 	 AEnc : 2.1785e+01 	 MSE : 9.7111e+01
Training Epoch 19 : 	 Train : 4.26568e+03 	 Res : 9.21915e+01 	 Enc : 9.03722e+01 	 AE : 9.04196e+00 	 MSE : 7.50676e+01
Validation Epoch 19 : 	 Train : 6.39718e+03 	 Res : 1.62457e+02 	 Enc : 1.23487e+02 	 AE : 1.19044e+01 	 MSE : 7.82157e+01
Training Epoch 19 finished, took current epoch 144.58s, cumulative time 3030.96s
Current Learning rate : 0.001
Epoch 20, 25% 	 Loss : 2.5157e+03 	 Res : 6.4570e+01 	 Enc : 6.1056e+01 	 AEnc : 4.0165e+00 	 MSE : 6.6569e+01
Epoch 20, 50% 	 Loss : 1.4387e+03 	 Res : 3.2720e+01 	 Enc : 3.9936e+01 	 AEnc : 2.1355e+00 	 MSE : 6.3584e+01
Epoch 20, 75% 	 Loss : 1.1890e+03 	 Res : 2.4964e+01 	 Enc : 3.2253e+01 	 AEnc : 1.6997e+00 	 MSE : 6.2796e+01
Training Epoch 20 : 	 Train : 1.65015e+03 	 Res : 3.83202e+01 	 Enc : 4.43293e+01 	 AE : 2.59907e+00 	 MSE : 6.44256e+01
Validation Epoch 20 : 	 Train : 2.97184e+03 	 Res : 5.95724e+01 	 Enc : 1.03615e+02 	 AE : 5.97164e+00 	 MSE : 6.84524e+01
Training Epoch 20 finished, took current epoch 146.62s, cumulative time 3177.52s
Current Learning rate : 0.001
Epoch 21, 25% 	 Loss : 2.9117e+03 	 Res : 5.8137e+01 	 Enc : 9.6633e+01 	 AEnc : 5.1634e+00 	 MSE : 7.0944e+01
Epoch 21, 50% 	 Loss : 1.5495e+03 	 Res : 2.8001e+01 	 Enc : 4.2711e+01 	 AEnc : 2.1147e+00 	 MSE : 6.5671e+01
Epoch 21, 75% 	 Loss : 1.1368e+03 	 Res : 2.1892e+01 	 Enc : 2.8029e+01 	 AEnc : 1.0805e+00 	 MSE : 6.2587e+01
Training Epoch 21 : 	 Train : 1.85283e+03 	 Res : 3.36835e+01 	 Enc : 5.42737e+01 	 AE : 2.45000e+00 	 MSE : 6.54410e+01
Validation Epoch 21 : 	 Train : 2.38358e+03 	 Res : 2.83420e+01 	 Enc : 6.04734e+01 	 AE : 1.52704e+00 	 MSE : 6.24061e+01
Training Epoch 21 finished, took current epoch 147.79s, cumulative time 3325.27s
Current Learning rate : 0.001
Epoch 22, 25% 	 Loss : 9.3174e+03 	 Res : 6.1105e+01 	 Enc : 2.8490e+02 	 AEnc : 4.8483e+00 	 MSE : 6.6244e+01
Epoch 22, 50% 	 Loss : 1.6263e+04 	 Res : 9.3324e+01 	 Enc : 5.4989e+02 	 AEnc : 7.8948e+00 	 MSE : 6.9948e+01
Epoch 22, 75% 	 Loss : 2.2988e+04 	 Res : 8.4906e+01 	 Enc : 8.9437e+02 	 AEnc : 6.0823e+00 	 MSE : 6.4843e+01
Training Epoch 22 : 	 Train : 1.78706e+04 	 Res : 8.61162e+01 	 Enc : 6.44888e+02 	 AE : 7.17385e+00 	 MSE : 6.78930e+01
Validation Epoch 22 : 	 Train : 2.77441e+04 	 Res : 1.56472e+01 	 Enc : 1.20174e+03 	 AE : 5.40985e+00 	 MSE : 6.28319e+01
Training Epoch 22 finished, took current epoch 134.20s, cumulative time 3459.41s
Current Learning rate : 0.001
Epoch 23, 25% 	 Loss : 2.9237e+04 	 Res : 3.6457e+01 	 Enc : 1.2213e+03 	 AEnc : 6.0629e+00 	 MSE : 6.3715e+01
Epoch 23, 50% 	 Loss : 3.7709e+04 	 Res : 6.0060e+01 	 Enc : 1.5832e+03 	 AEnc : 9.4553e+00 	 MSE : 6.4777e+01
Epoch 23, 75% 	 Loss : 4.1275e+04 	 Res : 2.2229e+02 	 Enc : 1.6491e+03 	 AEnc : 3.4758e+01 	 MSE : 1.2779e+02
Training Epoch 23 : 	 Train : 4.78324e+04 	 Res : 8.78525e+02 	 Enc : 1.62850e+03 	 AE : 1.43401e+02 	 MSE : 3.34500e+02
Validation Epoch 23 : 	 Train : 9.12149e+04 	 Res : 4.52605e+03 	 Enc : 2.01985e+03 	 AE : 4.79391e+02 	 MSE : 9.89163e+02
Training Epoch 23 finished, took current epoch 127.77s, cumulative time 3587.15s
Current Learning rate : 0.001
Epoch 24, 25% 	 Loss : 8.5526e+04 	 Res : 4.1944e+03 	 Enc : 2.0587e+03 	 AEnc : 2.9993e+02 	 MSE : 6.4274e+02
Epoch 24, 50% 	 Loss : 3.4558e+04 	 Res : 6.1182e+01 	 Enc : 1.4409e+03 	 AEnc : 2.0099e+01 	 MSE : 8.4679e+01
Epoch 24, 75% 	 Loss : 3.6812e+04 	 Res : 1.2768e+02 	 Enc : 1.5087e+03 	 AEnc : 1.3824e+01 	 MSE : 7.4189e+01
Training Epoch 24 : 	 Train : 5.08203e+04 	 Res : 1.18414e+03 	 Enc : 1.70727e+03 	 AE : 9.33302e+01 	 MSE : 2.32760e+02
Validation Epoch 24 : 	 Train : 4.56541e+04 	 Res : 1.90209e+02 	 Enc : 1.87090e+03 	 AE : 2.35898e+01 	 MSE : 8.12401e+01
Training Epoch 24 finished, took current epoch 140.02s, cumulative time 3727.13s
Current Learning rate : 0.001
Epoch 25, 25% 	 Loss : 4.4779e+04 	 Res : 1.2062e+02 	 Enc : 1.8609e+03 	 AEnc : 1.3398e+01 	 MSE : 7.2884e+01
Epoch 25, 50% 	 Loss : 4.3588e+04 	 Res : 4.9730e+01 	 Enc : 1.8575e+03 	 AEnc : 4.0380e+00 	 MSE : 6.5173e+01
Epoch 25, 75% 	 Loss : 4.1516e+04 	 Res : 2.5047e+01 	 Enc : 1.7462e+03 	 AEnc : 3.0218e+00 	 MSE : 6.2983e+01
Training Epoch 25 : 	 Train : 4.11250e+04 	 Res : 6.30901e+01 	 Enc : 1.72490e+03 	 AE : 1.19940e+01 	 MSE : 7.69927e+01
Validation Epoch 25 : 	 Train : 3.56505e+04 	 Res : 5.75546e+01 	 Enc : 1.42623e+03 	 AE : 7.42785e+01 	 MSE : 1.78809e+02
Training Epoch 25 finished, took current epoch 148.61s, cumulative time 3875.66s
Current Learning rate : 0.001
Epoch 26, 25% 	 Loss : 3.6638e+04 	 Res : 5.2288e+02 	 Enc : 1.3130e+03 	 AEnc : 8.1063e+01 	 MSE : 1.9465e+02
Epoch 26, 50% 	 Loss : 3.6547e+04 	 Res : 1.0425e+03 	 Enc : 1.1617e+03 	 AEnc : 9.2419e+01 	 MSE : 2.1027e+02
Epoch 26, 75% 	 Loss : 3.2667e+04 	 Res : 4.0016e+02 	 Enc : 1.1903e+03 	 AEnc : 6.9703e+01 	 MSE : 1.7782e+02
Training Epoch 26 : 	 Train : 3.48052e+04 	 Res : 5.02430e+02 	 Enc : 1.25721e+03 	 AE : 7.59325e+01 	 MSE : 1.85763e+02
Validation Epoch 26 : 	 Train : 3.37408e+04 	 Res : 2.13840e+01 	 Enc : 1.41210e+03 	 AE : 4.91818e+01 	 MSE : 1.39125e+02
Training Epoch 26 finished, took current epoch 149.86s, cumulative time 4025.45s
Current Learning rate : 0.001
Epoch 27, 25% 	 Loss : 3.2441e+04 	 Res : 2.5199e+01 	 Enc : 1.3561e+03 	 AEnc : 4.4905e+01 	 MSE : 1.3212e+02
Epoch 27, 50% 	 Loss : 3.3815e+04 	 Res : 2.4236e+01 	 Enc : 1.4305e+03 	 AEnc : 3.3669e+01 	 MSE : 1.1755e+02
Epoch 27, 75% 	 Loss : 3.6648e+04 	 Res : 2.0840e+01 	 Enc : 1.5643e+03 	 AEnc : 1.2093e+01 	 MSE : 8.4059e+01
Training Epoch 27 : 	 Train : 3.38912e+04 	 Res : 2.76085e+01 	 Enc : 1.42781e+03 	 AE : 2.85052e+01 	 MSE : 1.07235e+02
Validation Epoch 27 : 	 Train : 2.86512e+04 	 Res : 1.19875e+02 	 Enc : 1.19835e+03 	 AE : 9.26647e+00 	 MSE : 7.34146e+01
Training Epoch 27 finished, took current epoch 155.72s, cumulative time 4181.12s
Current Learning rate : 0.001
Epoch 28, 25% 	 Loss : 2.6702e+04 	 Res : 9.5077e+01 	 Enc : 1.1322e+03 	 AEnc : 5.9485e+00 	 MSE : 6.9285e+01
Epoch 28, 50% 	 Loss : 2.6542e+04 	 Res : 4.8193e+01 	 Enc : 1.1403e+03 	 AEnc : 2.4535e+00 	 MSE : 6.3441e+01
Epoch 28, 75% 	 Loss : 2.7421e+04 	 Res : 3.4841e+01 	 Enc : 1.1846e+03 	 AEnc : 1.5229e+00 	 MSE : 6.1402e+01
Training Epoch 28 : 	 Train : 2.72161e+04 	 Res : 5.18994e+01 	 Enc : 1.16170e+03 	 AE : 2.82907e+00 	 MSE : 6.44673e+01
Validation Epoch 28 : 	 Train : 2.77784e+04 	 Res : 2.93712e+01 	 Enc : 1.18533e+03 	 AE : 1.37789e+00 	 MSE : 6.12671e+01
Training Epoch 28 finished, took current epoch 156.51s, cumulative time 4337.60s
Current Learning rate : 0.001
Epoch 29, 25% 	 Loss : 2.9510e+04 	 Res : 1.8042e+01 	 Enc : 1.2532e+03 	 AEnc : 1.0815e+00 	 MSE : 6.2375e+01
