Train Metrics
Epoch 0, 25% 	 Loss : 5.1453e+04 	 Res : 1.0606e+03 	 Enc : 7.7082e+02 	 AEnc : 4.2988e+02 	 MSE : 5.8282e+02
Epoch 14, 25% 	 Loss : 6.9625e+00 	 Res : 4.5079e-02 	 Enc : 1.0997e-02 	 AEnc : 1.6521e-03 	 MSE : 1.9843e+01
Epoch 14, 50% 	 Loss : 6.6803e+00 	 Res : 4.3746e-02 	 Enc : 1.0638e-02 	 AEnc : 1.3636e-03 	 MSE : 1.9520e+01
Epoch 14, 75% 	 Loss : 7.1224e+00 	 Res : 5.0301e-02 	 Enc : 1.1010e-02 	 AEnc : 1.3748e-03 	 MSE : 2.0279e+01
Training Epoch 14 : 	 Train : 6.87790e+00 	 Res : 4.57709e-02 	 Enc : 1.07062e-02 	 AE : 1.48463e-03 	 MSE : 2.00173e+01
Validation Epoch 14 : 	 Train : 6.44513e+00 	 Res : 3.98515e-02 	 Enc : 9.74482e-03 	 AE : 1.71117e-03 	 MSE : 1.92931e+01
Training Epoch 14 finished, took current epoch 154.58s, cumulative time 2351.92s
Current Learning rate : 0.001
MODEL SAVED
Epoch 15, 25% 	 Loss : 6.3084e+00 	 Res : 3.8065e-02 	 Enc : 9.9188e-03 	 AEnc : 1.2641e-03 	 MSE : 1.7983e+01
Epoch 15, 50% 	 Loss : 6.1839e+00 	 Res : 3.6655e-02 	 Enc : 9.9092e-03 	 AEnc : 1.2672e-03 	 MSE : 1.7620e+01
Epoch 15, 75% 	 Loss : 6.5487e+00 	 Res : 4.0516e-02 	 Enc : 9.7893e-03 	 AEnc : 1.3420e-03 	 MSE : 1.9901e+01
Training Epoch 15 : 	 Train : 6.30138e+00 	 Res : 3.78009e-02 	 Enc : 9.83828e-03 	 AE : 1.25305e-03 	 MSE : 1.84007e+01
Validation Epoch 15 : 	 Train : 6.13669e+00 	 Res : 3.53216e-02 	 Enc : 9.42257e-03 	 AE : 9.63466e-04 	 MSE : 1.85064e+01
Training Epoch 15 finished, took current epoch 156.90s, cumulative time 2508.79s
Current Learning rate : 0.001
MODEL SAVED
Epoch 16, 25% 	 Loss : 6.0688e+00 	 Res : 3.5439e-02 	 Enc : 9.5910e-03 	 AEnc : 1.3481e-03 	 MSE : 1.6971e+01
Epoch 16, 50% 	 Loss : 6.4290e+00 	 Res : 3.9984e-02 	 Enc : 9.4087e-03 	 AEnc : 1.2982e-03 	 MSE : 1.8627e+01
Epoch 16, 75% 	 Loss : 6.1461e+00 	 Res : 3.7339e-02 	 Enc : 9.3204e-03 	 AEnc : 1.1487e-03 	 MSE : 1.9143e+01
Training Epoch 16 : 	 Train : 6.16754e+00 	 Res : 3.72147e-02 	 Enc : 9.33886e-03 	 AE : 1.20935e-03 	 MSE : 1.79521e+01
Validation Epoch 16 : 	 Train : 6.47278e+00 	 Res : 3.99276e-02 	 Enc : 1.00195e-02 	 AE : 1.66548e-03 	 MSE : 1.33357e+01
Training Epoch 16 finished, took current epoch 154.87s, cumulative time 2663.65s
Current Learning rate : 0.001
Epoch 17, 25% 	 Loss : 6.2270e+00 	 Res : 3.7675e-02 	 Enc : 9.2601e-03 	 AEnc : 1.2341e-03 	 MSE : 1.8059e+01
Epoch 17, 50% 	 Loss : 5.6498e+00 	 Res : 3.1054e-02 	 Enc : 8.6758e-03 	 AEnc : 1.2013e-03 	 MSE : 1.5350e+01
Epoch 17, 75% 	 Loss : 6.3955e+00 	 Res : 3.9588e-02 	 Enc : 8.7963e-03 	 AEnc : 2.3176e-03 	 MSE : 1.8484e+01
Training Epoch 17 : 	 Train : 6.07326e+00 	 Res : 3.59058e-02 	 Enc : 8.85278e-03 	 AE : 1.53372e-03 	 MSE : 1.73069e+01
Validation Epoch 17 : 	 Train : 6.23431e+00 	 Res : 3.87078e-02 	 Enc : 8.74930e-03 	 AE : 1.11965e-03 	 MSE : 2.14823e+01
Training Epoch 17 finished, took current epoch 157.80s, cumulative time 2821.44s
Current Learning rate : 0.001
Epoch 18, 25% 	 Loss : 5.8224e+00 	 Res : 3.3547e-02 	 Enc : 8.6849e-03 	 AEnc : 9.3958e-04 	 MSE : 1.7272e+01
Epoch 18, 50% 	 Loss : 5.8814e+00 	 Res : 3.4511e-02 	 Enc : 8.5844e-03 	 AEnc : 9.9780e-04 	 MSE : 1.7732e+01
Epoch 18, 75% 	 Loss : 5.8017e+00 	 Res : 3.3853e-02 	 Enc : 8.4627e-03 	 AEnc : 1.0164e-03 	 MSE : 1.6435e+01
Training Epoch 18 : 	 Train : 5.91040e+00 	 Res : 3.45175e-02 	 Enc : 8.57490e-03 	 AE : 1.07641e-03 	 MSE : 1.73722e+01
Validation Epoch 18 : 	 Train : 6.00903e+00 	 Res : 3.75425e-02 	 Enc : 8.36414e-03 	 AE : 1.25794e-03 	 MSE : 1.99559e+01
Training Epoch 18 finished, took current epoch 155.49s, cumulative time 2976.92s
Current Learning rate : 0.001
Epoch 19, 25% 	 Loss : 5.9531e+00 	 Res : 3.5081e-02 	 Enc : 8.3548e-03 	 AEnc : 9.9668e-04 	 MSE : 1.7350e+01
Epoch 19, 50% 	 Loss : 6.2264e+00 	 Res : 4.0846e-02 	 Enc : 8.3928e-03 	 AEnc : 1.3189e-03 	 MSE : 1.9670e+01
Epoch 19, 75% 	 Loss : 6.5061e+00 	 Res : 4.4636e-02 	 Enc : 8.4873e-03 	 AEnc : 1.0677e-03 	 MSE : 1.9011e+01
Training Epoch 19 : 	 Train : 6.07732e+00 	 Res : 3.81544e-02 	 Enc : 8.36227e-03 	 AE : 1.12169e-03 	 MSE : 1.80545e+01
Validation Epoch 19 : 	 Train : 5.69920e+00 	 Res : 3.39520e-02 	 Enc : 8.05658e-03 	 AE : 1.51893e-03 	 MSE : 1.82668e+01
Training Epoch 19 finished, took current epoch 157.25s, cumulative time 3134.15s
Current Learning rate : 0.001
MODEL SAVED
Epoch 20, 25% 	 Loss : 5.8294e+00 	 Res : 3.2752e-02 	 Enc : 8.1467e-03 	 AEnc : 1.0327e-03 	 MSE : 1.6737e+01
Epoch 20, 50% 	 Loss : 5.4168e+00 	 Res : 2.8154e-02 	 Enc : 7.7310e-03 	 AEnc : 8.6147e-04 	 MSE : 1.5437e+01
Epoch 20, 75% 	 Loss : 5.1117e+00 	 Res : 2.5708e-02 	 Enc : 7.3121e-03 	 AEnc : 8.4827e-04 	 MSE : 1.3796e+01
Training Epoch 20 : 	 Train : 5.45335e+00 	 Res : 2.83447e-02 	 Enc : 7.71513e-03 	 AE : 9.11651e-04 	 MSE : 1.53003e+01
Validation Epoch 20 : 	 Train : 5.25644e+00 	 Res : 2.51001e-02 	 Enc : 7.65410e-03 	 AE : 7.10741e-04 	 MSE : 1.59293e+01
Training Epoch 20 finished, took current epoch 156.59s, cumulative time 3290.72s
Current Learning rate : 0.001
MODEL SAVED
Epoch 21, 25% 	 Loss : 5.1725e+00 	 Res : 2.4505e-02 	 Enc : 7.4226e-03 	 AEnc : 8.2653e-04 	 MSE : 1.3917e+01
Epoch 21, 50% 	 Loss : 5.2544e+00 	 Res : 2.6860e-02 	 Enc : 7.3657e-03 	 AEnc : 8.5855e-04 	 MSE : 1.5085e+01
Epoch 21, 75% 	 Loss : 5.3343e+00 	 Res : 2.7464e-02 	 Enc : 7.6115e-03 	 AEnc : 9.0450e-04 	 MSE : 1.4172e+01
Training Epoch 21 : 	 Train : 5.31236e+00 	 Res : 2.69679e-02 	 Enc : 7.42334e-03 	 AE : 8.57275e-04 	 MSE : 1.46262e+01
Validation Epoch 21 : 	 Train : 5.38974e+00 	 Res : 2.78549e-02 	 Enc : 7.03825e-03 	 AE : 9.10571e-04 	 MSE : 1.64106e+01
Training Epoch 21 finished, took current epoch 157.11s, cumulative time 3447.83s
Current Learning rate : 0.001
Epoch 22, 25% 	 Loss : 5.2641e+00 	 Res : 2.7028e-02 	 Enc : 7.4104e-03 	 AEnc : 9.1720e-04 	 MSE : 1.4081e+01
Epoch 22, 50% 	 Loss : 5.3771e+00 	 Res : 2.7016e-02 	 Enc : 7.1815e-03 	 AEnc : 1.5038e-03 	 MSE : 1.4493e+01
Epoch 22, 75% 	 Loss : 5.4280e+00 	 Res : 2.8098e-02 	 Enc : 6.9887e-03 	 AEnc : 1.5653e-03 	 MSE : 1.5358e+01
Training Epoch 22 : 	 Train : 5.32138e+00 	 Res : 2.70092e-02 	 Enc : 7.10857e-03 	 AE : 1.54001e-03 	 MSE : 1.45190e+01
Validation Epoch 22 : 	 Train : 5.26638e+00 	 Res : 2.57805e-02 	 Enc : 6.45077e-03 	 AE : 1.14130e-03 	 MSE : 1.73965e+01
Training Epoch 22 finished, took current epoch 154.99s, cumulative time 3602.81s
Current Learning rate : 0.001
Epoch 23, 25% 	 Loss : 5.2575e+00 	 Res : 2.6568e-02 	 Enc : 6.7770e-03 	 AEnc : 1.4164e-03 	 MSE : 1.4837e+01
Epoch 23, 50% 	 Loss : 5.2963e+00 	 Res : 2.7317e-02 	 Enc : 6.8080e-03 	 AEnc : 8.8725e-04 	 MSE : 1.4952e+01
Epoch 23, 75% 	 Loss : 5.4049e+00 	 Res : 3.0290e-02 	 Enc : 6.8067e-03 	 AEnc : 7.5644e-04 	 MSE : 1.5711e+01
Training Epoch 23 : 	 Train : 5.45730e+00 	 Res : 3.01187e-02 	 Enc : 6.81881e-03 	 AE : 1.01410e-03 	 MSE : 1.56034e+01
Validation Epoch 23 : 	 Train : 5.97486e+00 	 Res : 3.59080e-02 	 Enc : 6.77654e-03 	 AE : 4.74691e-04 	 MSE : 2.27144e+01
Training Epoch 23 finished, took current epoch 160.03s, cumulative time 3762.83s
Current Learning rate : 0.001
Epoch 24, 25% 	 Loss : 5.5163e+00 	 Res : 3.3276e-02 	 Enc : 7.0535e-03 	 AEnc : 7.4129e-04 	 MSE : 1.6888e+01
Epoch 24, 50% 	 Loss : 5.4900e+00 	 Res : 3.1128e-02 	 Enc : 6.8499e-03 	 AEnc : 8.4855e-04 	 MSE : 1.5963e+01
Epoch 24, 75% 	 Loss : 5.1674e+00 	 Res : 2.4392e-02 	 Enc : 6.6642e-03 	 AEnc : 9.3601e-04 	 MSE : 1.4658e+01
Training Epoch 24 : 	 Train : 5.26443e+00 	 Res : 2.77580e-02 	 Enc : 6.73269e-03 	 AE : 8.06485e-04 	 MSE : 1.51542e+01
Validation Epoch 24 : 	 Train : 4.90688e+00 	 Res : 2.12021e-02 	 Enc : 6.40255e-03 	 AE : 6.79139e-04 	 MSE : 1.17810e+01
Training Epoch 24 finished, took current epoch 156.15s, cumulative time 3918.96s
Current Learning rate : 0.001
MODEL SAVED
Epoch 25, 25% 	 Loss : 4.8427e+00 	 Res : 2.2007e-02 	 Enc : 6.2686e-03 	 AEnc : 7.0147e-04 	 MSE : 1.2493e+01
Epoch 25, 50% 	 Loss : 5.1703e+00 	 Res : 2.5345e-02 	 Enc : 6.5810e-03 	 AEnc : 1.3131e-03 	 MSE : 1.3979e+01
Epoch 25, 75% 	 Loss : 5.3978e+00 	 Res : 2.9802e-02 	 Enc : 6.5134e-03 	 AEnc : 1.2917e-03 	 MSE : 1.5659e+01
Training Epoch 25 : 	 Train : 5.10535e+00 	 Res : 2.51886e-02 	 Enc : 6.44335e-03 	 AE : 1.04203e-03 	 MSE : 1.38691e+01
Validation Epoch 25 : 	 Train : 4.91748e+00 	 Res : 2.18395e-02 	 Enc : 6.27252e-03 	 AE : 9.97408e-04 	 MSE : 1.48226e+01
Training Epoch 25 finished, took current epoch 154.44s, cumulative time 4073.38s
Current Learning rate : 0.001
Epoch 26, 25% 	 Loss : 5.0039e+00 	 Res : 2.3157e-02 	 Enc : 6.2037e-03 	 AEnc : 1.3393e-03 	 MSE : 1.3892e+01
Epoch 26, 50% 	 Loss : 5.0786e+00 	 Res : 2.3181e-02 	 Enc : 6.0775e-03 	 AEnc : 2.5731e-03 	 MSE : 1.2351e+01
Epoch 26, 75% 	 Loss : 5.0175e+00 	 Res : 2.3152e-02 	 Enc : 6.0757e-03 	 AEnc : 1.7953e-03 	 MSE : 1.4348e+01
Training Epoch 26 : 	 Train : 4.96225e+00 	 Res : 2.25165e-02 	 Enc : 6.01501e-03 	 AE : 1.66329e-03 	 MSE : 1.32475e+01
Validation Epoch 26 : 	 Train : 4.75354e+00 	 Res : 2.01716e-02 	 Enc : 5.62541e-03 	 AE : 6.57707e-04 	 MSE : 1.39457e+01
Training Epoch 26 finished, took current epoch 157.16s, cumulative time 4230.51s
Current Learning rate : 0.001
MODEL SAVED
Epoch 27, 25% 	 Loss : 4.7704e+00 	 Res : 2.0129e-02 	 Enc : 5.7974e-03 	 AEnc : 7.3640e-04 	 MSE : 1.2023e+01
Epoch 27, 50% 	 Loss : 4.6539e+00 	 Res : 1.8859e-02 	 Enc : 5.7191e-03 	 AEnc : 5.7823e-04 	 MSE : 1.1603e+01
Epoch 27, 75% 	 Loss : 4.7636e+00 	 Res : 2.0420e-02 	 Enc : 5.7890e-03 	 AEnc : 6.8617e-04 	 MSE : 1.2629e+01
Training Epoch 27 : 	 Train : 4.74861e+00 	 Res : 2.02940e-02 	 Enc : 5.75688e-03 	 AE : 6.63523e-04 	 MSE : 1.20641e+01
Validation Epoch 27 : 	 Train : 5.41641e+00 	 Res : 3.20407e-02 	 Enc : 6.24501e-03 	 AE : 7.97289e-04 	 MSE : 9.39873e+00
Training Epoch 27 finished, took current epoch 158.55s, cumulative time 4389.06s
Current Learning rate : 0.001
Epoch 28, 25% 	 Loss : 4.6911e+00 	 Res : 2.0710e-02 	 Enc : 5.6965e-03 	 AEnc : 6.8401e-04 	 MSE : 1.2470e+01
Epoch 28, 50% 	 Loss : 4.8091e+00 	 Res : 2.1860e-02 	 Enc : 5.7553e-03 	 AEnc : 7.6306e-04 	 MSE : 1.2405e+01
Epoch 28, 75% 	 Loss : 4.9786e+00 	 Res : 2.4889e-02 	 Enc : 5.9089e-03 	 AEnc : 6.2379e-04 	 MSE : 1.3156e+01
Training Epoch 28 : 	 Train : 4.83098e+00 	 Res : 2.23960e-02 	 Enc : 5.69171e-03 	 AE : 6.65046e-04 	 MSE : 1.27412e+01
Validation Epoch 28 : 	 Train : 4.97427e+00 	 Res : 2.34617e-02 	 Enc : 5.49301e-03 	 AE : 7.06282e-04 	 MSE : 1.12708e+01
Training Epoch 28 finished, took current epoch 157.05s, cumulative time 4546.09s
Current Learning rate : 0.001
