Train Metrics
Epoch 0, 25% 	 Loss : 5.1126e+03 	 Res : 7.1716e+01 	 Enc : 4.0120e+02 	 AEnc : 2.9903e+01 	 MSE : 1.1014e+02
Epoch 13, 25% 	 Loss : 8.2998e+00 	 Res : 3.6919e-02 	 Enc : 1.0370e-02 	 AEnc : 3.7034e-03 	 MSE : 4.7454e+00
Epoch 13, 50% 	 Loss : 8.1844e+00 	 Res : 3.6316e-02 	 Enc : 1.0037e-02 	 AEnc : 3.5676e-03 	 MSE : 4.2870e+00
Epoch 13, 75% 	 Loss : 7.8461e+00 	 Res : 3.7004e-02 	 Enc : 9.7078e-03 	 AEnc : 3.4369e-03 	 MSE : 4.3609e+00
Training Epoch 13 : 	 Train : 8.09291e+00 	 Res : 3.66803e-02 	 Enc : 9.92742e-03 	 AE : 3.61452e-03 	 MSE : 4.42613e+00
Validation Epoch 13 : 	 Train : 8.10034e+00 	 Res : 4.83366e-02 	 Enc : 9.70049e-03 	 AE : 8.85483e-03 	 MSE : 3.11036e+00
Training Epoch 13 finished, took current epoch 59.60s, cumulative time 828.83s
Current Learning rate : 0.001
Epoch 14, 25% 	 Loss : 7.9525e+00 	 Res : 3.5988e-02 	 Enc : 9.3918e-03 	 AEnc : 3.6612e-03 	 MSE : 4.2384e+00
Epoch 14, 50% 	 Loss : 7.8080e+00 	 Res : 3.5492e-02 	 Enc : 9.1243e-03 	 AEnc : 3.1712e-03 	 MSE : 4.0810e+00
Epoch 14, 75% 	 Loss : 8.0982e+00 	 Res : 3.5121e-02 	 Enc : 9.0611e-03 	 AEnc : 3.1544e-03 	 MSE : 4.4209e+00
Training Epoch 14 : 	 Train : 7.94215e+00 	 Res : 3.51467e-02 	 Enc : 9.12248e-03 	 AE : 3.27129e-03 	 MSE : 4.24384e+00
Validation Epoch 14 : 	 Train : 7.74490e+00 	 Res : 3.51608e-02 	 Enc : 8.67886e-03 	 AE : 3.06210e-03 	 MSE : 3.53237e+00
Training Epoch 14 finished, took current epoch 58.92s, cumulative time 887.74s
Current Learning rate : 0.001
MODEL SAVED
Epoch 15, 25% 	 Loss : 7.8831e+00 	 Res : 3.4153e-02 	 Enc : 8.8168e-03 	 AEnc : 3.0549e-03 	 MSE : 4.1663e+00
Epoch 15, 50% 	 Loss : 7.7558e+00 	 Res : 3.4154e-02 	 Enc : 8.5162e-03 	 AEnc : 3.1948e-03 	 MSE : 4.0067e+00
Epoch 15, 75% 	 Loss : 7.8638e+00 	 Res : 3.4640e-02 	 Enc : 8.4939e-03 	 AEnc : 3.1384e-03 	 MSE : 4.2406e+00
Training Epoch 15 : 	 Train : 7.82795e+00 	 Res : 3.41398e-02 	 Enc : 8.52942e-03 	 AE : 3.08926e-03 	 MSE : 4.13299e+00
Validation Epoch 15 : 	 Train : 7.63200e+00 	 Res : 3.26567e-02 	 Enc : 8.11619e-03 	 AE : 2.42105e-03 	 MSE : 3.36211e+00
Training Epoch 15 finished, took current epoch 58.48s, cumulative time 946.19s
Current Learning rate : 0.001
MODEL SAVED
Epoch 16, 25% 	 Loss : 7.5861e+00 	 Res : 3.3465e-02 	 Enc : 8.1257e-03 	 AEnc : 2.7446e-03 	 MSE : 3.9113e+00
Epoch 16, 50% 	 Loss : 7.6488e+00 	 Res : 3.3018e-02 	 Enc : 8.0073e-03 	 AEnc : 2.8772e-03 	 MSE : 4.0539e+00
Epoch 16, 75% 	 Loss : 7.5936e+00 	 Res : 3.2507e-02 	 Enc : 7.8702e-03 	 AEnc : 2.6231e-03 	 MSE : 4.0280e+00
Training Epoch 16 : 	 Train : 7.72636e+00 	 Res : 3.32821e-02 	 Enc : 8.01839e-03 	 AE : 2.84521e-03 	 MSE : 4.02869e+00
Validation Epoch 16 : 	 Train : 7.61003e+00 	 Res : 3.56779e-02 	 Enc : 7.64924e-03 	 AE : 3.98022e-03 	 MSE : 3.86609e+00
Training Epoch 16 finished, took current epoch 58.02s, cumulative time 1004.18s
Current Learning rate : 0.001
Epoch 17, 25% 	 Loss : 7.7684e+00 	 Res : 3.3037e-02 	 Enc : 7.7416e-03 	 AEnc : 2.8879e-03 	 MSE : 3.9817e+00
Epoch 17, 50% 	 Loss : 7.3073e+00 	 Res : 3.1103e-02 	 Enc : 7.4089e-03 	 AEnc : 2.6184e-03 	 MSE : 3.7763e+00
Epoch 17, 75% 	 Loss : 8.0130e+00 	 Res : 3.2540e-02 	 Enc : 7.6458e-03 	 AEnc : 2.8598e-03 	 MSE : 4.3038e+00
Training Epoch 17 : 	 Train : 7.63662e+00 	 Res : 3.21000e-02 	 Enc : 7.52775e-03 	 AE : 2.74587e-03 	 MSE : 3.99344e+00
Validation Epoch 17 : 	 Train : 7.51211e+00 	 Res : 3.55476e-02 	 Enc : 7.33120e-03 	 AE : 2.14863e-03 	 MSE : 3.11267e+00
Training Epoch 17 finished, took current epoch 59.17s, cumulative time 1063.30s
Current Learning rate : 0.001
Epoch 18, 25% 	 Loss : 7.6216e+00 	 Res : 3.1962e-02 	 Enc : 7.2814e-03 	 AEnc : 2.5492e-03 	 MSE : 3.9586e+00
Epoch 18, 50% 	 Loss : 7.6942e+00 	 Res : 3.2527e-02 	 Enc : 7.3168e-03 	 AEnc : 2.5715e-03 	 MSE : 4.1413e+00
Epoch 18, 75% 	 Loss : 7.3786e+00 	 Res : 3.1701e-02 	 Enc : 6.9605e-03 	 AEnc : 2.6057e-03 	 MSE : 3.7751e+00
Training Epoch 18 : 	 Train : 7.66334e+00 	 Res : 3.67156e-02 	 Enc : 7.23659e-03 	 AE : 2.82922e-03 	 MSE : 4.30210e+00
Validation Epoch 18 : 	 Train : 7.61604e+00 	 Res : 4.49471e-02 	 Enc : 7.11402e-03 	 AE : 1.64359e-03 	 MSE : 4.08556e+00
Training Epoch 18 finished, took current epoch 59.82s, cumulative time 1123.06s
Current Learning rate : 0.001
Epoch 19, 25% 	 Loss : 7.4635e+00 	 Res : 3.7093e-02 	 Enc : 6.8397e-03 	 AEnc : 2.7245e-03 	 MSE : 4.0738e+00
Epoch 19, 50% 	 Loss : 7.8201e+00 	 Res : 3.6075e-02 	 Enc : 6.9040e-03 	 AEnc : 1.0241e-02 	 MSE : 3.9886e+00
Epoch 19, 75% 	 Loss : 7.5832e+00 	 Res : 3.1588e-02 	 Enc : 6.6404e-03 	 AEnc : 4.4372e-03 	 MSE : 3.8996e+00
Training Epoch 19 : 	 Train : 7.60838e+00 	 Res : 3.39826e-02 	 Enc : 6.75091e-03 	 AE : 5.05992e-03 	 MSE : 3.95641e+00
Validation Epoch 19 : 	 Train : 7.32103e+00 	 Res : 3.07442e-02 	 Enc : 6.57854e-03 	 AE : 2.90843e-03 	 MSE : 2.70039e+00
Training Epoch 19 finished, took current epoch 59.60s, cumulative time 1182.62s
Current Learning rate : 0.001
MODEL SAVED
Epoch 20, 25% 	 Loss : 7.4494e+00 	 Res : 3.0222e-02 	 Enc : 6.4529e-03 	 AEnc : 2.5496e-03 	 MSE : 3.6878e+00
Epoch 20, 50% 	 Loss : 7.4274e+00 	 Res : 3.0894e-02 	 Enc : 6.4508e-03 	 AEnc : 2.3690e-03 	 MSE : 3.6149e+00
Epoch 20, 75% 	 Loss : 7.3384e+00 	 Res : 3.0463e-02 	 Enc : 6.3371e-03 	 AEnc : 2.3260e-03 	 MSE : 3.7830e+00
Training Epoch 20 : 	 Train : 7.42076e+00 	 Res : 3.03321e-02 	 Enc : 6.38518e-03 	 AE : 2.39840e-03 	 MSE : 3.68339e+00
Validation Epoch 20 : 	 Train : 7.27479e+00 	 Res : 3.05705e-02 	 Enc : 6.11583e-03 	 AE : 2.38303e-03 	 MSE : 2.87825e+00
Training Epoch 20 finished, took current epoch 58.66s, cumulative time 1241.24s
Current Learning rate : 0.001
MODEL SAVED
Epoch 21, 25% 	 Loss : 7.5394e+00 	 Res : 3.0685e-02 	 Enc : 6.3284e-03 	 AEnc : 2.4621e-03 	 MSE : 3.6038e+00
Epoch 21, 50% 	 Loss : 7.4022e+00 	 Res : 2.9223e-02 	 Enc : 6.1235e-03 	 AEnc : 2.3381e-03 	 MSE : 3.7658e+00
Epoch 21, 75% 	 Loss : 7.2902e+00 	 Res : 2.9855e-02 	 Enc : 6.0408e-03 	 AEnc : 2.2975e-03 	 MSE : 3.6213e+00
Training Epoch 21 : 	 Train : 7.37522e+00 	 Res : 3.01599e-02 	 Enc : 6.13073e-03 	 AE : 2.37215e-03 	 MSE : 3.65489e+00
Validation Epoch 21 : 	 Train : 7.15243e+00 	 Res : 2.50402e-02 	 Enc : 5.87743e-03 	 AE : 2.19577e-03 	 MSE : 2.31849e+00
Training Epoch 21 finished, took current epoch 59.62s, cumulative time 1300.82s
Current Learning rate : 0.001
MODEL SAVED
Epoch 22, 25% 	 Loss : 7.2350e+00 	 Res : 3.1230e-02 	 Enc : 5.9713e-03 	 AEnc : 2.5718e-03 	 MSE : 3.6365e+00
Epoch 22, 50% 	 Loss : 7.4948e+00 	 Res : 3.0622e-02 	 Enc : 6.0198e-03 	 AEnc : 3.1685e-03 	 MSE : 3.6290e+00
Epoch 22, 75% 	 Loss : 7.2755e+00 	 Res : 3.0726e-02 	 Enc : 5.7816e-03 	 AEnc : 2.9592e-03 	 MSE : 3.4433e+00
Training Epoch 22 : 	 Train : 7.34582e+00 	 Res : 3.05795e-02 	 Enc : 5.88411e-03 	 AE : 2.76961e-03 	 MSE : 3.59413e+00
Validation Epoch 22 : 	 Train : 7.13186e+00 	 Res : 2.47382e-02 	 Enc : 5.49309e-03 	 AE : 1.29537e-03 	 MSE : 3.60069e+00
Training Epoch 22 finished, took current epoch 57.97s, cumulative time 1358.74s
Current Learning rate : 0.001
MODEL SAVED
Epoch 23, 25% 	 Loss : 7.3309e+00 	 Res : 2.8817e-02 	 Enc : 5.5559e-03 	 AEnc : 2.1743e-03 	 MSE : 3.4141e+00
Epoch 23, 50% 	 Loss : 7.3379e+00 	 Res : 2.8537e-02 	 Enc : 5.5604e-03 	 AEnc : 2.2089e-03 	 MSE : 3.7288e+00
Epoch 23, 75% 	 Loss : 7.2685e+00 	 Res : 3.1129e-02 	 Enc : 5.4392e-03 	 AEnc : 3.9999e-03 	 MSE : 3.6705e+00
Training Epoch 23 : 	 Train : 7.28086e+00 	 Res : 2.93543e-02 	 Enc : 5.51440e-03 	 AE : 2.86760e-03 	 MSE : 3.56110e+00
Validation Epoch 23 : 	 Train : 7.19356e+00 	 Res : 2.87114e-02 	 Enc : 5.21487e-03 	 AE : 1.51829e-03 	 MSE : 4.12731e+00
Training Epoch 23 finished, took current epoch 59.12s, cumulative time 1417.85s
Current Learning rate : 0.001
Epoch 24, 25% 	 Loss : 7.3964e+00 	 Res : 3.0652e-02 	 Enc : 5.4105e-03 	 AEnc : 2.9357e-03 	 MSE : 3.5724e+00
Epoch 24, 50% 	 Loss : 7.0777e+00 	 Res : 2.8686e-02 	 Enc : 5.2607e-03 	 AEnc : 2.2152e-03 	 MSE : 3.4746e+00
Epoch 24, 75% 	 Loss : 7.1982e+00 	 Res : 2.6965e-02 	 Enc : 5.1928e-03 	 AEnc : 1.9813e-03 	 MSE : 3.5039e+00
Training Epoch 24 : 	 Train : 7.21768e+00 	 Res : 2.84684e-02 	 Enc : 5.26974e-03 	 AE : 2.30747e-03 	 MSE : 3.47277e+00
Validation Epoch 24 : 	 Train : 7.13522e+00 	 Res : 2.81151e-02 	 Enc : 5.02664e-03 	 AE : 1.31508e-03 	 MSE : 4.28120e+00
Training Epoch 24 finished, took current epoch 58.91s, cumulative time 1476.75s
Current Learning rate : 0.001
Epoch 25, 25% 	 Loss : 7.2079e+00 	 Res : 2.7289e-02 	 Enc : 5.1066e-03 	 AEnc : 2.0939e-03 	 MSE : 3.5289e+00
Epoch 25, 50% 	 Loss : 7.2761e+00 	 Res : 2.7426e-02 	 Enc : 5.1159e-03 	 AEnc : 2.0574e-03 	 MSE : 3.3638e+00
Epoch 25, 75% 	 Loss : 7.0884e+00 	 Res : 2.6486e-02 	 Enc : 4.9685e-03 	 AEnc : 1.9511e-03 	 MSE : 3.3458e+00
Training Epoch 25 : 	 Train : 7.16550e+00 	 Res : 2.74468e-02 	 Enc : 5.04597e-03 	 AE : 2.01061e-03 	 MSE : 3.43263e+00
Validation Epoch 25 : 	 Train : 6.94719e+00 	 Res : 2.11999e-02 	 Enc : 4.74985e-03 	 AE : 2.53288e-03 	 MSE : 2.47504e+00
Training Epoch 25 finished, took current epoch 58.23s, cumulative time 1534.96s
Current Learning rate : 0.001
MODEL SAVED
Epoch 26, 25% 	 Loss : 7.3461e+00 	 Res : 3.2486e-02 	 Enc : 5.1445e-03 	 AEnc : 3.8483e-03 	 MSE : 3.6453e+00
Epoch 26, 50% 	 Loss : 7.4334e+00 	 Res : 3.7208e-02 	 Enc : 5.0396e-03 	 AEnc : 5.4599e-03 	 MSE : 4.4652e+00
Epoch 26, 75% 	 Loss : 7.3092e+00 	 Res : 4.2247e-02 	 Enc : 5.1305e-03 	 AEnc : 3.0141e-03 	 MSE : 4.9237e+00
Training Epoch 26 : 	 Train : 7.39178e+00 	 Res : 3.85185e-02 	 Enc : 5.09694e-03 	 AE : 3.98965e-03 	 MSE : 4.46894e+00
Validation Epoch 26 : 	 Train : 7.28813e+00 	 Res : 3.67610e-02 	 Enc : 4.76275e-03 	 AE : 1.94535e-03 	 MSE : 5.79667e+00
Training Epoch 26 finished, took current epoch 57.88s, cumulative time 1592.83s
Current Learning rate : 0.001
Epoch 27, 25% 	 Loss : 7.3935e+00 	 Res : 4.0979e-02 	 Enc : 4.8601e-03 	 AEnc : 2.2598e-03 	 MSE : 4.8895e+00
Epoch 27, 50% 	 Loss : 7.3423e+00 	 Res : 3.6871e-02 	 Enc : 4.8183e-03 	 AEnc : 2.1511e-03 	 MSE : 5.1410e+00
Epoch 27, 75% 	 Loss : 7.4060e+00 	 Res : 3.6429e-02 	 Enc : 4.8068e-03 	 AEnc : 2.3522e-03 	 MSE : 4.8984e+00
Training Epoch 27 : 	 Train : 7.29699e+00 	 Res : 3.52367e-02 	 Enc : 4.76982e-03 	 AE : 2.75709e-03 	 MSE : 4.53228e+00
Validation Epoch 27 : 	 Train : 6.90427e+00 	 Res : 2.02914e-02 	 Enc : 4.39979e-03 	 AE : 2.13052e-03 	 MSE : 3.09347e+00
Training Epoch 27 finished, took current epoch 58.28s, cumulative time 1651.07s
Current Learning rate : 0.001
MODEL SAVED
Epoch 28, 25% 	 Loss : 7.2635e+00 	 Res : 3.3364e-02 	 Enc : 4.7301e-03 	 AEnc : 4.2031e-03 	 MSE : 3.7715e+00
Epoch 28, 50% 	 Loss : 7.1478e+00 	 Res : 2.9724e-02 	 Enc : 4.5918e-03 	 AEnc : 3.5141e-03 	 MSE : 3.4973e+00
Epoch 28, 75% 	 Loss : 7.0390e+00 	 Res : 2.5855e-02 	 Enc : 4.3727e-03 	 AEnc : 3.3824e-03 	 MSE : 3.0793e+00
Training Epoch 28 : 	 Train : 7.16891e+00 	 Res : 2.91577e-02 	 Enc : 4.55845e-03 	 AE : 3.71668e-03 	 MSE : 3.36498e+00
Validation Epoch 28 : 	 Train : 6.98172e+00 	 Res : 1.97565e-02 	 Enc : 4.44349e-03 	 AE : 5.43591e-03 	 MSE : 2.46872e+00
Training Epoch 28 finished, took current epoch 58.60s, cumulative time 1709.57s
Current Learning rate : 0.001
MODEL SAVED
