Train Metrics
Epoch 0, 25% 	 Loss : 1.3850e+03 	 Res : 3.0645e+01 	 Enc : 7.4065e+01 	 AEnc : 2.8032e+01 	 MSE : 9.0684e+01
Epoch 8, 75% 	 Loss : 6.4113e+00 	 Res : 7.6277e-02 	 Enc : 2.0739e-02 	 AEnc : 3.7989e-03 	 MSE : 2.4868e+01
Training Epoch 8 : 	 Train : 6.64235e+00 	 Res : 8.16026e-02 	 Enc : 2.17042e-02 	 AE : 4.15482e-03 	 MSE : 2.59255e+01
Validation Epoch 8 : 	 Train : 6.70754e+00 	 Res : 8.56509e-02 	 Enc : 2.49374e-02 	 AE : 2.70749e-03 	 MSE : 3.41394e+01
Training Epoch 8 finished, took current epoch 72.38s, cumulative time 643.36s
Current Learning rate : 0.001
MODEL SAVED
Epoch 9, 25% 	 Loss : 6.7517e+00 	 Res : 9.4768e-02 	 Enc : 2.2246e-02 	 AEnc : 4.0011e-03 	 MSE : 2.7272e+01
Epoch 9, 50% 	 Loss : 6.4946e+00 	 Res : 8.0400e-02 	 Enc : 1.9336e-02 	 AEnc : 3.7303e-03 	 MSE : 2.5143e+01
Epoch 9, 75% 	 Loss : 6.5601e+00 	 Res : 7.9792e-02 	 Enc : 1.9698e-02 	 AEnc : 3.8771e-03 	 MSE : 2.6475e+01
Training Epoch 9 : 	 Train : 6.51613e+00 	 Res : 8.21756e-02 	 Enc : 2.00215e-02 	 AE : 3.85600e-03 	 MSE : 2.55111e+01
Validation Epoch 9 : 	 Train : 6.23818e+00 	 Res : 6.99110e-02 	 Enc : 1.87247e-02 	 AE : 2.53269e-03 	 MSE : 2.82277e+01
Training Epoch 9 finished, took current epoch 70.63s, cumulative time 713.92s
Current Learning rate : 0.001
MODEL SAVED
Epoch 10, 25% 	 Loss : 6.3808e+00 	 Res : 7.4825e-02 	 Enc : 1.8218e-02 	 AEnc : 3.5234e-03 	 MSE : 2.4582e+01
Epoch 10, 50% 	 Loss : 6.0614e+00 	 Res : 6.9480e-02 	 Enc : 1.7491e-02 	 AEnc : 3.3137e-03 	 MSE : 2.3520e+01
Epoch 10, 75% 	 Loss : 6.1271e+00 	 Res : 7.0340e-02 	 Enc : 1.7312e-02 	 AEnc : 3.2645e-03 	 MSE : 2.3653e+01
Training Epoch 10 : 	 Train : 6.16187e+00 	 Res : 7.09174e-02 	 Enc : 1.75502e-02 	 AE : 3.34901e-03 	 MSE : 2.36453e+01
Validation Epoch 10 : 	 Train : 6.26245e+00 	 Res : 7.52232e-02 	 Enc : 1.97972e-02 	 AE : 2.54387e-03 	 MSE : 2.93356e+01
Training Epoch 10 finished, took current epoch 71.99s, cumulative time 785.90s
Current Learning rate : 0.001
Epoch 11, 25% 	 Loss : 5.8986e+00 	 Res : 6.5480e-02 	 Enc : 1.7045e-02 	 AEnc : 2.9870e-03 	 MSE : 2.2754e+01
Epoch 11, 50% 	 Loss : 6.0516e+00 	 Res : 6.8491e-02 	 Enc : 1.6526e-02 	 AEnc : 3.0748e-03 	 MSE : 2.3214e+01
Epoch 11, 75% 	 Loss : 6.1112e+00 	 Res : 6.9436e-02 	 Enc : 1.6407e-02 	 AEnc : 3.3078e-03 	 MSE : 2.3905e+01
Training Epoch 11 : 	 Train : 5.99429e+00 	 Res : 6.71156e-02 	 Enc : 1.64869e-02 	 AE : 3.07730e-03 	 MSE : 2.29646e+01
Validation Epoch 11 : 	 Train : 5.97502e+00 	 Res : 6.68180e-02 	 Enc : 1.70210e-02 	 AE : 2.18472e-03 	 MSE : 2.61200e+01
Training Epoch 11 finished, took current epoch 72.27s, cumulative time 858.13s
Current Learning rate : 0.001
MODEL SAVED
Epoch 12, 25% 	 Loss : 5.9428e+00 	 Res : 6.6522e-02 	 Enc : 1.5883e-02 	 AEnc : 3.0284e-03 	 MSE : 2.2173e+01
Epoch 12, 50% 	 Loss : 5.9438e+00 	 Res : 6.5129e-02 	 Enc : 1.5615e-02 	 AEnc : 2.9708e-03 	 MSE : 2.1779e+01
Epoch 12, 75% 	 Loss : 5.8101e+00 	 Res : 6.2957e-02 	 Enc : 1.5407e-02 	 AEnc : 2.7984e-03 	 MSE : 2.2130e+01
Training Epoch 12 : 	 Train : 5.81859e+00 	 Res : 6.32259e-02 	 Enc : 1.55801e-02 	 AE : 2.83904e-03 	 MSE : 2.14443e+01
Validation Epoch 12 : 	 Train : 5.59249e+00 	 Res : 5.59648e-02 	 Enc : 1.46985e-02 	 AE : 3.24961e-03 	 MSE : 1.77652e+01
Training Epoch 12 finished, took current epoch 71.75s, cumulative time 929.84s
Current Learning rate : 0.001
MODEL SAVED
Epoch 13, 25% 	 Loss : 5.7919e+00 	 Res : 6.2213e-02 	 Enc : 1.4787e-02 	 AEnc : 3.1382e-03 	 MSE : 2.0246e+01
Epoch 13, 50% 	 Loss : 5.5928e+00 	 Res : 5.5753e-02 	 Enc : 1.4208e-02 	 AEnc : 2.9839e-03 	 MSE : 1.9263e+01
Epoch 13, 75% 	 Loss : 6.0041e+00 	 Res : 7.8903e-02 	 Enc : 1.6819e-02 	 AEnc : 3.3662e-03 	 MSE : 2.4184e+01
Training Epoch 13 : 	 Train : 5.73105e+00 	 Res : 6.35133e-02 	 Enc : 1.48383e-02 	 AE : 3.24624e-03 	 MSE : 2.08819e+01
Validation Epoch 13 : 	 Train : 5.78248e+00 	 Res : 6.57001e-02 	 Enc : 1.32787e-02 	 AE : 2.24416e-03 	 MSE : 2.03441e+01
Training Epoch 13 finished, took current epoch 71.70s, cumulative time 1001.51s
Current Learning rate : 0.001
Epoch 14, 25% 	 Loss : 5.7158e+00 	 Res : 6.0502e-02 	 Enc : 1.4179e-02 	 AEnc : 3.5419e-03 	 MSE : 2.1926e+01
Epoch 14, 50% 	 Loss : 5.3898e+00 	 Res : 5.4553e-02 	 Enc : 1.3700e-02 	 AEnc : 2.5432e-03 	 MSE : 1.8522e+01
Epoch 14, 75% 	 Loss : 5.4044e+00 	 Res : 5.4264e-02 	 Enc : 1.3759e-02 	 AEnc : 2.0966e-03 	 MSE : 1.9598e+01
Training Epoch 14 : 	 Train : 5.49941e+00 	 Res : 5.65465e-02 	 Enc : 1.37913e-02 	 AE : 2.66435e-03 	 MSE : 1.97926e+01
Validation Epoch 14 : 	 Train : 5.60990e+00 	 Res : 5.98471e-02 	 Enc : 1.51245e-02 	 AE : 1.70751e-03 	 MSE : 2.63204e+01
Training Epoch 14 finished, took current epoch 70.94s, cumulative time 1072.43s
Current Learning rate : 0.001
Epoch 15, 25% 	 Loss : 5.2812e+00 	 Res : 5.1076e-02 	 Enc : 1.2878e-02 	 AEnc : 2.0358e-03 	 MSE : 1.8911e+01
Epoch 15, 50% 	 Loss : 5.2833e+00 	 Res : 5.2688e-02 	 Enc : 1.3390e-02 	 AEnc : 2.1132e-03 	 MSE : 1.8824e+01
Epoch 15, 75% 	 Loss : 5.4578e+00 	 Res : 5.1749e-02 	 Enc : 1.2876e-02 	 AEnc : 2.9476e-03 	 MSE : 1.8702e+01
Training Epoch 15 : 	 Train : 5.34452e+00 	 Res : 5.24463e-02 	 Enc : 1.31682e-02 	 AE : 2.40223e-03 	 MSE : 1.87706e+01
Validation Epoch 15 : 	 Train : 5.40043e+00 	 Res : 5.34226e-02 	 Enc : 1.33750e-02 	 AE : 1.79682e-03 	 MSE : 2.38234e+01
Training Epoch 15 finished, took current epoch 71.03s, cumulative time 1143.41s
Current Learning rate : 0.001
MODEL SAVED
Epoch 16, 25% 	 Loss : 5.2223e+00 	 Res : 5.1062e-02 	 Enc : 1.2571e-02 	 AEnc : 1.9883e-03 	 MSE : 1.7965e+01
Epoch 16, 50% 	 Loss : 5.2653e+00 	 Res : 4.8070e-02 	 Enc : 1.2529e-02 	 AEnc : 2.1547e-03 	 MSE : 1.7227e+01
Epoch 16, 75% 	 Loss : 5.1195e+00 	 Res : 4.6259e-02 	 Enc : 1.2207e-02 	 AEnc : 2.1217e-03 	 MSE : 1.6479e+01
Training Epoch 16 : 	 Train : 5.14165e+00 	 Res : 4.68012e-02 	 Enc : 1.22749e-02 	 AE : 2.00588e-03 	 MSE : 1.67808e+01
Validation Epoch 16 : 	 Train : 5.05315e+00 	 Res : 4.25984e-02 	 Enc : 1.18774e-02 	 AE : 1.75443e-03 	 MSE : 1.53828e+01
Training Epoch 16 finished, took current epoch 71.03s, cumulative time 1214.40s
Current Learning rate : 0.001
MODEL SAVED
Epoch 17, 25% 	 Loss : 5.0869e+00 	 Res : 4.5494e-02 	 Enc : 1.2333e-02 	 AEnc : 1.8704e-03 	 MSE : 1.5736e+01
Epoch 17, 50% 	 Loss : 5.0340e+00 	 Res : 4.9160e-02 	 Enc : 1.2354e-02 	 AEnc : 1.9015e-03 	 MSE : 1.7969e+01
Epoch 17, 75% 	 Loss : 5.0534e+00 	 Res : 4.2617e-02 	 Enc : 1.1497e-02 	 AEnc : 2.2535e-03 	 MSE : 1.5835e+01
Training Epoch 17 : 	 Train : 5.07432e+00 	 Res : 4.62539e-02 	 Enc : 1.21460e-02 	 AE : 2.03503e-03 	 MSE : 1.67450e+01
Validation Epoch 17 : 	 Train : 5.09935e+00 	 Res : 4.61892e-02 	 Enc : 1.21950e-02 	 AE : 1.32442e-03 	 MSE : 2.33442e+01
Training Epoch 17 finished, took current epoch 70.77s, cumulative time 1285.15s
Current Learning rate : 0.001
Epoch 18, 25% 	 Loss : 4.8922e+00 	 Res : 4.0688e-02 	 Enc : 1.1811e-02 	 AEnc : 1.6092e-03 	 MSE : 1.6877e+01
Epoch 18, 50% 	 Loss : 4.8532e+00 	 Res : 3.8014e-02 	 Enc : 1.2047e-02 	 AEnc : 1.5858e-03 	 MSE : 1.6236e+01
Epoch 18, 75% 	 Loss : 4.7175e+00 	 Res : 3.4391e-02 	 Enc : 1.2584e-02 	 AEnc : 1.5604e-03 	 MSE : 1.4560e+01
Training Epoch 18 : 	 Train : 4.84984e+00 	 Res : 3.67541e-02 	 Enc : 1.25570e-02 	 AE : 1.55037e-03 	 MSE : 1.57475e+01
Validation Epoch 18 : 	 Train : 5.08484e+00 	 Res : 4.56195e-02 	 Enc : 1.48938e-02 	 AE : 1.43000e-03 	 MSE : 2.19361e+01
Training Epoch 18 finished, took current epoch 71.92s, cumulative time 1357.06s
Current Learning rate : 0.001
Epoch 19, 25% 	 Loss : 4.7596e+00 	 Res : 3.0189e-02 	 Enc : 1.4248e-02 	 AEnc : 1.3723e-03 	 MSE : 1.4342e+01
Epoch 19, 50% 	 Loss : 4.6607e+00 	 Res : 2.9219e-02 	 Enc : 1.4311e-02 	 AEnc : 1.3681e-03 	 MSE : 1.3563e+01
Epoch 19, 75% 	 Loss : 4.7074e+00 	 Res : 2.8904e-02 	 Enc : 1.4511e-02 	 AEnc : 1.3607e-03 	 MSE : 1.3354e+01
Training Epoch 19 : 	 Train : 4.68482e+00 	 Res : 2.92882e-02 	 Enc : 1.43994e-02 	 AE : 1.35887e-03 	 MSE : 1.37979e+01
Validation Epoch 19 : 	 Train : 4.68916e+00 	 Res : 2.99695e-02 	 Enc : 1.25322e-02 	 AE : 1.00011e-03 	 MSE : 1.70674e+01
Training Epoch 19 finished, took current epoch 71.60s, cumulative time 1428.63s
Current Learning rate : 0.001
MODEL SAVED
Epoch 20, 25% 	 Loss : 4.7466e+00 	 Res : 2.7843e-02 	 Enc : 1.4224e-02 	 AEnc : 1.2451e-03 	 MSE : 1.4180e+01
Epoch 20, 50% 	 Loss : 4.5885e+00 	 Res : 2.7973e-02 	 Enc : 1.3781e-02 	 AEnc : 1.2697e-03 	 MSE : 1.3413e+01
Epoch 20, 75% 	 Loss : 4.4735e+00 	 Res : 3.0160e-02 	 Enc : 1.3239e-02 	 AEnc : 1.1974e-03 	 MSE : 1.1595e+01
Training Epoch 20 : 	 Train : 4.64597e+00 	 Res : 2.89022e-02 	 Enc : 1.39151e-02 	 AE : 1.25664e-03 	 MSE : 1.31368e+01
Validation Epoch 20 : 	 Train : 4.74373e+00 	 Res : 3.33218e-02 	 Enc : 1.35603e-02 	 AE : 1.50234e-03 	 MSE : 1.45316e+01
Training Epoch 20 finished, took current epoch 71.26s, cumulative time 1499.87s
Current Learning rate : 0.001
Epoch 21, 25% 	 Loss : 4.9374e+00 	 Res : 4.1408e-02 	 Enc : 1.4316e-02 	 AEnc : 1.4593e-03 	 MSE : 1.6646e+01
Epoch 21, 50% 	 Loss : 4.4619e+00 	 Res : 2.4365e-02 	 Enc : 1.2882e-02 	 AEnc : 1.5046e-03 	 MSE : 1.1638e+01
Epoch 21, 75% 	 Loss : 4.4930e+00 	 Res : 2.3722e-02 	 Enc : 1.3305e-02 	 AEnc : 1.4386e-03 	 MSE : 1.1658e+01
Training Epoch 21 : 	 Train : 4.64152e+00 	 Res : 2.99879e-02 	 Enc : 1.35132e-02 	 AE : 1.48436e-03 	 MSE : 1.34549e+01
Validation Epoch 21 : 	 Train : 4.34891e+00 	 Res : 1.69488e-02 	 Enc : 1.25442e-02 	 AE : 8.11301e-04 	 MSE : 1.02438e+01
Training Epoch 21 finished, took current epoch 71.61s, cumulative time 1571.46s
Current Learning rate : 0.001
MODEL SAVED
Epoch 22, 25% 	 Loss : 4.4558e+00 	 Res : 2.6124e-02 	 Enc : 1.3704e-02 	 AEnc : 1.7137e-03 	 MSE : 1.1605e+01
Epoch 22, 50% 	 Loss : 4.4169e+00 	 Res : 1.9556e-02 	 Enc : 1.2731e-02 	 AEnc : 1.4114e-03 	 MSE : 9.9386e+00
Epoch 22, 75% 	 Loss : 4.3969e+00 	 Res : 1.9102e-02 	 Enc : 1.3051e-02 	 AEnc : 1.2261e-03 	 MSE : 9.6948e+00
Training Epoch 22 : 	 Train : 4.42704e+00 	 Res : 2.33219e-02 	 Enc : 1.31150e-02 	 AE : 1.43097e-03 	 MSE : 1.08266e+01
Validation Epoch 22 : 	 Train : 4.51892e+00 	 Res : 2.84251e-02 	 Enc : 1.07872e-02 	 AE : 9.85127e-04 	 MSE : 1.48224e+01
Training Epoch 22 finished, took current epoch 70.99s, cumulative time 1642.44s
Current Learning rate : 0.001
Epoch 23, 25% 	 Loss : 4.3981e+00 	 Res : 2.3805e-02 	 Enc : 1.2369e-02 	 AEnc : 9.9584e-04 	 MSE : 1.1425e+01
Epoch 23, 50% 	 Loss : 4.4338e+00 	 Res : 2.4997e-02 	 Enc : 1.2081e-02 	 AEnc : 1.1574e-03 	 MSE : 1.0754e+01
Epoch 23, 75% 	 Loss : 4.4180e+00 	 Res : 2.5634e-02 	 Enc : 1.2096e-02 	 AEnc : 1.5401e-03 	 MSE : 1.1546e+01
Training Epoch 23 : 	 Train : 4.49026e+00 	 Res : 2.71674e-02 	 Enc : 1.23485e-02 	 AE : 1.34573e-03 	 MSE : 1.25876e+01
Validation Epoch 23 : 	 Train : 4.58001e+00 	 Res : 2.82975e-02 	 Enc : 9.76499e-03 	 AE : 1.53246e-03 	 MSE : 1.56460e+01
Training Epoch 23 finished, took current epoch 71.29s, cumulative time 1713.71s
Current Learning rate : 0.001
Epoch 24, 25% 	 Loss : 4.5693e+00 	 Res : 3.2774e-02 	 Enc : 1.1480e-02 	 AEnc : 1.1298e-03 	 MSE : 1.4697e+01
Epoch 24, 50% 	 Loss : 4.4224e+00 	 Res : 2.3636e-02 	 Enc : 1.1714e-02 	 AEnc : 1.6971e-03 	 MSE : 1.0604e+01
Epoch 24, 75% 	 Loss : 4.4083e+00 	 Res : 1.8709e-02 	 Enc : 1.1822e-02 	 AEnc : 3.1701e-03 	 MSE : 9.6322e+00
Training Epoch 24 : 	 Train : 4.38759e+00 	 Res : 2.30127e-02 	 Enc : 1.15244e-02 	 AE : 1.84019e-03 	 MSE : 1.09637e+01
Validation Epoch 24 : 	 Train : 4.25217e+00 	 Res : 1.65137e-02 	 Enc : 1.19331e-02 	 AE : 6.86197e-04 	 MSE : 8.76626e+00
Training Epoch 24 finished, took current epoch 71.65s, cumulative time 1785.33s
Current Learning rate : 0.001
MODEL SAVED
Epoch 25, 25% 	 Loss : 4.1256e+00 	 Res : 1.7452e-02 	 Enc : 1.1080e-02 	 AEnc : 9.8308e-04 	 MSE : 8.7582e+00
Epoch 25, 50% 	 Loss : 4.3035e+00 	 Res : 2.0074e-02 	 Enc : 1.1198e-02 	 AEnc : 1.7563e-03 	 MSE : 8.3216e+00
Epoch 25, 75% 	 Loss : 4.5449e+00 	 Res : 3.0336e-02 	 Enc : 1.1046e-02 	 AEnc : 3.7688e-03 	 MSE : 1.3140e+01
Training Epoch 25 : 	 Train : 4.33611e+00 	 Res : 2.34373e-02 	 Enc : 1.10076e-02 	 AE : 2.13014e-03 	 MSE : 1.03246e+01
Validation Epoch 25 : 	 Train : 4.18403e+00 	 Res : 1.58071e-02 	 Enc : 9.72211e-03 	 AE : 1.36854e-03 	 MSE : 9.61138e+00
Training Epoch 25 finished, took current epoch 72.12s, cumulative time 1857.41s
Current Learning rate : 0.001
MODEL SAVED
Epoch 26, 25% 	 Loss : 4.2607e+00 	 Res : 2.0542e-02 	 Enc : 1.0801e-02 	 AEnc : 1.0918e-03 	 MSE : 8.8640e+00
Epoch 26, 50% 	 Loss : 4.5041e+00 	 Res : 3.2289e-02 	 Enc : 1.0552e-02 	 AEnc : 1.6503e-03 	 MSE : 1.1949e+01
Epoch 26, 75% 	 Loss : 4.4259e+00 	 Res : 2.5233e-02 	 Enc : 1.0340e-02 	 AEnc : 2.8456e-03 	 MSE : 1.1666e+01
Training Epoch 26 : 	 Train : 4.37764e+00 	 Res : 2.59302e-02 	 Enc : 1.06304e-02 	 AE : 1.94715e-03 	 MSE : 1.09966e+01
Validation Epoch 26 : 	 Train : 4.17874e+00 	 Res : 1.52791e-02 	 Enc : 1.01002e-02 	 AE : 4.52167e-03 	 MSE : 7.93502e+00
Training Epoch 26 finished, took current epoch 74.07s, cumulative time 1931.41s
Current Learning rate : 0.001
MODEL SAVED
Epoch 27, 25% 	 Loss : 4.2955e+00 	 Res : 2.1959e-02 	 Enc : 1.0173e-02 	 AEnc : 2.5621e-03 	 MSE : 1.0706e+01
Epoch 27, 50% 	 Loss : 4.1161e+00 	 Res : 1.6989e-02 	 Enc : 9.6306e-03 	 AEnc : 1.3851e-03 	 MSE : 8.2293e+00
Epoch 27, 75% 	 Loss : 4.1276e+00 	 Res : 1.5681e-02 	 Enc : 1.0184e-02 	 AEnc : 1.3470e-03 	 MSE : 8.2693e+00
Training Epoch 27 : 	 Train : 4.18536e+00 	 Res : 1.86371e-02 	 Enc : 1.00015e-02 	 AE : 2.01829e-03 	 MSE : 9.05595e+00
Validation Epoch 27 : 	 Train : 4.21979e+00 	 Res : 1.92370e-02 	 Enc : 1.12271e-02 	 AE : 9.78852e-04 	 MSE : 9.29765e+00
Training Epoch 27 finished, took current epoch 71.36s, cumulative time 2002.76s
Current Learning rate : 0.001
Epoch 28, 25% 	 Loss : 4.0446e+00 	 Res : 1.6241e-02 	 Enc : 9.7709e-03 	 AEnc : 1.7174e-03 	 MSE : 7.9955e+00
Epoch 28, 50% 	 Loss : 4.1573e+00 	 Res : 1.9473e-02 	 Enc : 1.0431e-02 	 AEnc : 2.4334e-03 	 MSE : 7.5094e+00
Epoch 28, 75% 	 Loss : 4.2783e+00 	 Res : 2.3669e-02 	 Enc : 9.7358e-03 	 AEnc : 1.2998e-03 	 MSE : 9.8914e+00
Training Epoch 28 : 	 Train : 4.19680e+00 	 Res : 2.12674e-02 	 Enc : 9.69665e-03 	 AE : 1.77052e-03 	 MSE : 8.97604e+00
Validation Epoch 28 : 	 Train : 5.00890e+00 	 Res : 6.68031e-02 	 Enc : 1.51644e-02 	 AE : 1.91939e-03 	 MSE : 3.51573e+01
Training Epoch 28 finished, took current epoch 71.20s, cumulative time 2073.95s
Current Learning rate : 0.001
