Train Metrics
Epoch 0, 25% 	 Loss : 9.7679e+03 	 Res : 1.9254e+02 	 Enc : 2.7119e+02 	 AEnc : 1.2959e+02 	 MSE : 2.3335e+02
Validation Epoch 5 : 	 Train : 7.77152e+00 	 Res : 4.94919e-02 	 Enc : 4.49617e-02 	 AE : 2.68693e-03 	 MSE : 2.60364e+01
Training Epoch 5 finished, took current epoch 97.88s, cumulative time 593.47s
Current Learning rate : 0.001
MODEL SAVED
Epoch 6, 25% 	 Loss : 7.5408e+00 	 Res : 5.4077e-02 	 Enc : 4.0415e-02 	 AEnc : 2.8622e-03 	 MSE : 2.5437e+01
Epoch 6, 50% 	 Loss : 7.9919e+00 	 Res : 6.0705e-02 	 Enc : 3.8836e-02 	 AEnc : 3.2962e-03 	 MSE : 2.6126e+01
Epoch 6, 75% 	 Loss : 7.6810e+00 	 Res : 6.1695e-02 	 Enc : 3.5461e-02 	 AEnc : 2.8579e-03 	 MSE : 2.6868e+01
Training Epoch 6 : 	 Train : 7.65964e+00 	 Res : 5.79478e-02 	 Enc : 3.74330e-02 	 AE : 2.94321e-03 	 MSE : 2.60975e+01
Validation Epoch 6 : 	 Train : 7.32011e+00 	 Res : 6.07393e-02 	 Enc : 3.01473e-02 	 AE : 2.83332e-03 	 MSE : 2.78108e+01
Training Epoch 6 finished, took current epoch 98.83s, cumulative time 692.29s
Current Learning rate : 0.001
Epoch 7, 25% 	 Loss : 6.8882e+00 	 Res : 4.7015e-02 	 Enc : 3.3558e-02 	 AEnc : 2.4440e-03 	 MSE : 2.3931e+01
Epoch 7, 50% 	 Loss : 6.8495e+00 	 Res : 4.4483e-02 	 Enc : 3.2147e-02 	 AEnc : 2.4501e-03 	 MSE : 2.3760e+01
Epoch 7, 75% 	 Loss : 6.4739e+00 	 Res : 4.0156e-02 	 Enc : 2.9571e-02 	 AEnc : 2.2658e-03 	 MSE : 2.2276e+01
Training Epoch 7 : 	 Train : 6.65358e+00 	 Res : 4.21987e-02 	 Enc : 3.07736e-02 	 AE : 2.32916e-03 	 MSE : 2.30766e+01
Validation Epoch 7 : 	 Train : 6.19502e+00 	 Res : 4.11469e-02 	 Enc : 2.41892e-02 	 AE : 2.27435e-03 	 MSE : 2.45064e+01
Training Epoch 7 finished, took current epoch 99.80s, cumulative time 792.07s
Current Learning rate : 0.001
MODEL SAVED
Epoch 8, 25% 	 Loss : 6.0859e+00 	 Res : 3.6919e-02 	 Enc : 2.5272e-02 	 AEnc : 1.9401e-03 	 MSE : 2.1946e+01
Epoch 8, 50% 	 Loss : 6.0067e+00 	 Res : 3.8371e-02 	 Enc : 2.4687e-02 	 AEnc : 1.9133e-03 	 MSE : 2.0361e+01
Epoch 8, 75% 	 Loss : 6.0123e+00 	 Res : 4.0065e-02 	 Enc : 2.3058e-02 	 AEnc : 1.7529e-03 	 MSE : 2.0668e+01
Training Epoch 8 : 	 Train : 6.02737e+00 	 Res : 3.76993e-02 	 Enc : 2.38832e-02 	 AE : 1.84519e-03 	 MSE : 2.09948e+01
Validation Epoch 8 : 	 Train : 5.65022e+00 	 Res : 3.02781e-02 	 Enc : 2.21605e-02 	 AE : 1.22790e-03 	 MSE : 2.05617e+01
Training Epoch 8 finished, took current epoch 99.08s, cumulative time 891.13s
Current Learning rate : 0.001
MODEL SAVED
Epoch 9, 25% 	 Loss : 5.5501e+00 	 Res : 3.1609e-02 	 Enc : 2.0780e-02 	 AEnc : 1.4450e-03 	 MSE : 1.9171e+01
Epoch 9, 50% 	 Loss : 5.6039e+00 	 Res : 3.4131e-02 	 Enc : 2.0510e-02 	 AEnc : 1.4725e-03 	 MSE : 1.8480e+01
Epoch 9, 75% 	 Loss : 5.5493e+00 	 Res : 3.1667e-02 	 Enc : 1.8996e-02 	 AEnc : 1.3761e-03 	 MSE : 1.9396e+01
Training Epoch 9 : 	 Train : 5.52043e+00 	 Res : 3.18465e-02 	 Enc : 1.96169e-02 	 AE : 1.48891e-03 	 MSE : 1.85029e+01
Validation Epoch 9 : 	 Train : 5.25361e+00 	 Res : 2.57425e-02 	 Enc : 1.92625e-02 	 AE : 1.45853e-03 	 MSE : 1.59322e+01
Training Epoch 9 finished, took current epoch 98.73s, cumulative time 989.81s
Current Learning rate : 0.001
MODEL SAVED
Epoch 10, 25% 	 Loss : 5.4941e+00 	 Res : 3.2924e-02 	 Enc : 1.7550e-02 	 AEnc : 1.4346e-03 	 MSE : 1.8374e+01
Epoch 10, 50% 	 Loss : 5.2905e+00 	 Res : 3.1610e-02 	 Enc : 1.6834e-02 	 AEnc : 1.1805e-03 	 MSE : 1.8338e+01
Epoch 10, 75% 	 Loss : 5.2999e+00 	 Res : 3.1389e-02 	 Enc : 1.6376e-02 	 AEnc : 1.1764e-03 	 MSE : 1.8403e+01
Training Epoch 10 : 	 Train : 5.36499e+00 	 Res : 3.25696e-02 	 Enc : 1.67207e-02 	 AE : 1.23967e-03 	 MSE : 1.84134e+01
Validation Epoch 10 : 	 Train : 5.25385e+00 	 Res : 3.36237e-02 	 Enc : 1.42824e-02 	 AE : 8.58687e-04 	 MSE : 2.16578e+01
Training Epoch 10 finished, took current epoch 100.42s, cumulative time 1090.22s
Current Learning rate : 0.001
Epoch 11, 25% 	 Loss : 5.0893e+00 	 Res : 2.9013e-02 	 Enc : 1.5430e-02 	 AEnc : 1.0420e-03 	 MSE : 1.6727e+01
Epoch 11, 50% 	 Loss : 5.2598e+00 	 Res : 3.2541e-02 	 Enc : 1.5430e-02 	 AEnc : 1.1724e-03 	 MSE : 1.7228e+01
Epoch 11, 75% 	 Loss : 5.0650e+00 	 Res : 2.7537e-02 	 Enc : 1.4531e-02 	 AEnc : 9.9610e-04 	 MSE : 1.6208e+01
Training Epoch 11 : 	 Train : 5.11745e+00 	 Res : 2.94251e-02 	 Enc : 1.50813e-02 	 AE : 1.04274e-03 	 MSE : 1.66632e+01
Validation Epoch 11 : 	 Train : 4.86177e+00 	 Res : 2.56539e-02 	 Enc : 1.24938e-02 	 AE : 9.02250e-04 	 MSE : 1.72763e+01
Training Epoch 11 finished, took current epoch 100.78s, cumulative time 1190.96s
Current Learning rate : 0.001
MODEL SAVED
Epoch 12, 25% 	 Loss : 5.3374e+00 	 Res : 3.8067e-02 	 Enc : 1.3845e-02 	 AEnc : 9.7198e-04 	 MSE : 1.8396e+01
Epoch 12, 50% 	 Loss : 5.3406e+00 	 Res : 3.5175e-02 	 Enc : 1.3402e-02 	 AEnc : 1.6499e-03 	 MSE : 1.8659e+01
Epoch 12, 75% 	 Loss : 4.9187e+00 	 Res : 2.7582e-02 	 Enc : 1.2705e-02 	 AEnc : 1.2191e-03 	 MSE : 1.6251e+01
Training Epoch 12 : 	 Train : 5.08637e+00 	 Res : 3.14443e-02 	 Enc : 1.31305e-02 	 AE : 1.19914e-03 	 MSE : 1.71112e+01
Validation Epoch 12 : 	 Train : 4.76439e+00 	 Res : 2.50808e-02 	 Enc : 1.17317e-02 	 AE : 8.38539e-04 	 MSE : 1.63965e+01
Training Epoch 12 finished, took current epoch 99.27s, cumulative time 1290.21s
Current Learning rate : 0.001
MODEL SAVED
Epoch 13, 25% 	 Loss : 4.8099e+00 	 Res : 2.4147e-02 	 Enc : 1.2105e-02 	 AEnc : 1.1279e-03 	 MSE : 1.4891e+01
Epoch 13, 50% 	 Loss : 4.6902e+00 	 Res : 2.2496e-02 	 Enc : 1.1531e-02 	 AEnc : 1.0681e-03 	 MSE : 1.3767e+01
Epoch 13, 75% 	 Loss : 4.4872e+00 	 Res : 2.0997e-02 	 Enc : 1.0864e-02 	 AEnc : 7.4074e-04 	 MSE : 1.2920e+01
Training Epoch 13 : 	 Train : 4.65531e+00 	 Res : 2.30715e-02 	 Enc : 1.13409e-02 	 AE : 9.47883e-04 	 MSE : 1.38767e+01
Validation Epoch 13 : 	 Train : 5.19668e+00 	 Res : 4.56406e-02 	 Enc : 9.40717e-03 	 AE : 5.31560e-04 	 MSE : 2.32798e+01
Training Epoch 13 finished, took current epoch 99.34s, cumulative time 1389.54s
Current Learning rate : 0.001
Epoch 14, 25% 	 Loss : 5.0499e+00 	 Res : 3.2318e-02 	 Enc : 1.0930e-02 	 AEnc : 1.4731e-03 	 MSE : 1.7628e+01
Epoch 14, 50% 	 Loss : 4.5851e+00 	 Res : 2.4357e-02 	 Enc : 1.0274e-02 	 AEnc : 1.0807e-03 	 MSE : 1.3122e+01
Epoch 14, 75% 	 Loss : 4.4598e+00 	 Res : 2.0789e-02 	 Enc : 9.7752e-03 	 AEnc : 1.0684e-03 	 MSE : 1.3141e+01
Training Epoch 14 : 	 Train : 4.67807e+00 	 Res : 2.55695e-02 	 Enc : 1.01296e-02 	 AE : 1.40443e-03 	 MSE : 1.45554e+01
Validation Epoch 14 : 	 Train : 4.59744e+00 	 Res : 2.18136e-02 	 Enc : 1.05914e-02 	 AE : 3.16496e-03 	 MSE : 1.33601e+01
Training Epoch 14 finished, took current epoch 99.31s, cumulative time 1488.82s
Current Learning rate : 0.001
MODEL SAVED
Epoch 15, 25% 	 Loss : 4.5568e+00 	 Res : 2.4264e-02 	 Enc : 9.6226e-03 	 AEnc : 1.3019e-03 	 MSE : 1.3601e+01
Epoch 15, 50% 	 Loss : 4.3885e+00 	 Res : 2.0852e-02 	 Enc : 9.3727e-03 	 AEnc : 8.2313e-04 	 MSE : 1.1542e+01
Epoch 15, 75% 	 Loss : 4.6196e+00 	 Res : 2.3758e-02 	 Enc : 9.5746e-03 	 AEnc : 9.3388e-04 	 MSE : 1.3136e+01
Training Epoch 15 : 	 Train : 4.47777e+00 	 Res : 2.19240e-02 	 Enc : 9.35666e-03 	 AE : 1.00326e-03 	 MSE : 1.23475e+01
Validation Epoch 15 : 	 Train : 4.39210e+00 	 Res : 1.74941e-02 	 Enc : 9.61952e-03 	 AE : 2.85861e-03 	 MSE : 1.00583e+01
Training Epoch 15 finished, took current epoch 99.51s, cumulative time 1588.30s
Current Learning rate : 0.001
MODEL SAVED
Epoch 16, 25% 	 Loss : 4.2699e+00 	 Res : 1.8370e-02 	 Enc : 8.6285e-03 	 AEnc : 1.2412e-03 	 MSE : 1.0296e+01
Epoch 16, 50% 	 Loss : 4.5773e+00 	 Res : 2.4101e-02 	 Enc : 9.2229e-03 	 AEnc : 1.9763e-03 	 MSE : 1.0538e+01
Epoch 16, 75% 	 Loss : 4.5051e+00 	 Res : 2.5280e-02 	 Enc : 8.4126e-03 	 AEnc : 1.0053e-03 	 MSE : 1.3324e+01
Training Epoch 16 : 	 Train : 4.41105e+00 	 Res : 2.21196e-02 	 Enc : 8.57712e-03 	 AE : 1.23570e-03 	 MSE : 1.14403e+01
Validation Epoch 16 : 	 Train : 4.21270e+00 	 Res : 1.61976e-02 	 Enc : 8.36172e-03 	 AE : 6.18380e-04 	 MSE : 1.10338e+01
Training Epoch 16 finished, took current epoch 99.95s, cumulative time 1688.23s
Current Learning rate : 0.001
MODEL SAVED
Epoch 17, 25% 	 Loss : 4.2530e+00 	 Res : 1.7748e-02 	 Enc : 7.8866e-03 	 AEnc : 7.0572e-04 	 MSE : 1.0377e+01
Epoch 17, 50% 	 Loss : 4.0570e+00 	 Res : 1.6392e-02 	 Enc : 7.5264e-03 	 AEnc : 6.2353e-04 	 MSE : 9.6007e+00
Epoch 17, 75% 	 Loss : 4.2941e+00 	 Res : 1.8756e-02 	 Enc : 7.7256e-03 	 AEnc : 8.1142e-04 	 MSE : 1.0838e+01
Training Epoch 17 : 	 Train : 4.18504e+00 	 Res : 1.73324e-02 	 Enc : 7.60795e-03 	 AE : 7.08414e-04 	 MSE : 1.02544e+01
Validation Epoch 17 : 	 Train : 4.05598e+00 	 Res : 1.41080e-02 	 Enc : 7.11077e-03 	 AE : 8.50498e-04 	 MSE : 8.65198e+00
Training Epoch 17 finished, took current epoch 98.70s, cumulative time 1786.91s
Current Learning rate : 0.001
MODEL SAVED
Epoch 18, 25% 	 Loss : 4.0504e+00 	 Res : 1.5702e-02 	 Enc : 7.3035e-03 	 AEnc : 6.9552e-04 	 MSE : 9.4152e+00
Epoch 18, 50% 	 Loss : 4.0378e+00 	 Res : 1.5593e-02 	 Enc : 6.7893e-03 	 AEnc : 7.5209e-04 	 MSE : 9.0670e+00
Epoch 18, 75% 	 Loss : 4.1632e+00 	 Res : 1.9721e-02 	 Enc : 7.3572e-03 	 AEnc : 9.2035e-04 	 MSE : 1.1002e+01
Training Epoch 18 : 	 Train : 4.14355e+00 	 Res : 1.77295e-02 	 Enc : 7.04111e-03 	 AE : 7.36218e-04 	 MSE : 1.04336e+01
Validation Epoch 18 : 	 Train : 4.21013e+00 	 Res : 1.89254e-02 	 Enc : 7.89687e-03 	 AE : 6.26120e-04 	 MSE : 1.12742e+01
Training Epoch 18 finished, took current epoch 98.91s, cumulative time 1885.80s
Current Learning rate : 0.001
Epoch 19, 25% 	 Loss : 4.2331e+00 	 Res : 1.9629e-02 	 Enc : 6.8773e-03 	 AEnc : 6.1291e-04 	 MSE : 1.1822e+01
Epoch 19, 50% 	 Loss : 4.1405e+00 	 Res : 1.9584e-02 	 Enc : 6.7025e-03 	 AEnc : 6.0566e-04 	 MSE : 1.1634e+01
Epoch 19, 75% 	 Loss : 4.1583e+00 	 Res : 1.7408e-02 	 Enc : 6.5593e-03 	 AEnc : 8.8224e-04 	 MSE : 9.0168e+00
Training Epoch 19 : 	 Train : 4.12812e+00 	 Res : 1.82687e-02 	 Enc : 6.63101e-03 	 AE : 7.63244e-04 	 MSE : 1.04302e+01
Validation Epoch 19 : 	 Train : 4.36249e+00 	 Res : 2.67503e-02 	 Enc : 6.01556e-03 	 AE : 1.89304e-03 	 MSE : 1.44812e+01
Training Epoch 19 finished, took current epoch 99.23s, cumulative time 1985.01s
Current Learning rate : 0.001
Epoch 20, 25% 	 Loss : 4.2039e+00 	 Res : 1.6181e-02 	 Enc : 6.3156e-03 	 AEnc : 2.8653e-03 	 MSE : 1.0216e+01
Epoch 20, 50% 	 Loss : 3.9579e+00 	 Res : 1.5691e-02 	 Enc : 5.9804e-03 	 AEnc : 7.2961e-04 	 MSE : 8.2747e+00
Epoch 20, 75% 	 Loss : 3.8794e+00 	 Res : 1.7538e-02 	 Enc : 5.7577e-03 	 AEnc : 1.0809e-03 	 MSE : 9.4905e+00
Training Epoch 20 : 	 Train : 4.03087e+00 	 Res : 1.61641e-02 	 Enc : 5.94072e-03 	 AE : 1.39218e-03 	 MSE : 9.20070e+00
Validation Epoch 20 : 	 Train : 4.08872e+00 	 Res : 1.97517e-02 	 Enc : 4.84133e-03 	 AE : 6.16551e-04 	 MSE : 1.29803e+01
Training Epoch 20 finished, took current epoch 100.00s, cumulative time 2085.00s
Current Learning rate : 0.001
Epoch 21, 25% 	 Loss : 4.0358e+00 	 Res : 1.8323e-02 	 Enc : 5.5923e-03 	 AEnc : 9.2006e-04 	 MSE : 1.0701e+01
Epoch 21, 50% 	 Loss : 3.9372e+00 	 Res : 1.7345e-02 	 Enc : 5.3912e-03 	 AEnc : 5.4429e-04 	 MSE : 9.4926e+00
Epoch 21, 75% 	 Loss : 4.0860e+00 	 Res : 1.9382e-02 	 Enc : 5.3765e-03 	 AEnc : 5.0466e-04 	 MSE : 1.1934e+01
Training Epoch 21 : 	 Train : 4.02354e+00 	 Res : 1.80915e-02 	 Enc : 5.38721e-03 	 AE : 6.14205e-04 	 MSE : 1.07892e+01
Validation Epoch 21 : 	 Train : 4.01366e+00 	 Res : 1.81991e-02 	 Enc : 5.86295e-03 	 AE : 4.00188e-04 	 MSE : 1.13266e+01
Training Epoch 21 finished, took current epoch 98.85s, cumulative time 2183.85s
Current Learning rate : 0.001
Epoch 22, 25% 	 Loss : 3.8557e+00 	 Res : 1.4405e-02 	 Enc : 5.2037e-03 	 AEnc : 6.1533e-04 	 MSE : 7.4416e+00
Epoch 22, 50% 	 Loss : 4.0181e+00 	 Res : 1.6348e-02 	 Enc : 5.0751e-03 	 AEnc : 6.9198e-04 	 MSE : 8.9994e+00
Epoch 22, 75% 	 Loss : 3.9725e+00 	 Res : 1.5910e-02 	 Enc : 4.9305e-03 	 AEnc : 8.2821e-04 	 MSE : 8.8626e+00
Training Epoch 22 : 	 Train : 3.93676e+00 	 Res : 1.61079e-02 	 Enc : 5.03166e-03 	 AE : 7.40056e-04 	 MSE : 8.79729e+00
Validation Epoch 22 : 	 Train : 3.85971e+00 	 Res : 1.41680e-02 	 Enc : 5.12125e-03 	 AE : 4.79091e-04 	 MSE : 9.06257e+00
Training Epoch 22 finished, took current epoch 99.52s, cumulative time 2283.35s
Current Learning rate : 0.001
Epoch 23, 25% 	 Loss : 3.9315e+00 	 Res : 1.7521e-02 	 Enc : 4.8310e-03 	 AEnc : 7.8520e-04 	 MSE : 9.0852e+00
Epoch 23, 50% 	 Loss : 3.8860e+00 	 Res : 1.5356e-02 	 Enc : 4.5692e-03 	 AEnc : 6.8555e-04 	 MSE : 8.1642e+00
Epoch 23, 75% 	 Loss : 3.7971e+00 	 Res : 1.3700e-02 	 Enc : 4.5482e-03 	 AEnc : 7.5195e-04 	 MSE : 6.5257e+00
Training Epoch 23 : 	 Train : 3.89315e+00 	 Res : 1.57884e-02 	 Enc : 4.63868e-03 	 AE : 8.02251e-04 	 MSE : 7.96675e+00
Validation Epoch 23 : 	 Train : 3.89414e+00 	 Res : 2.01794e-02 	 Enc : 4.33008e-03 	 AE : 3.92961e-04 	 MSE : 8.81682e+00
Training Epoch 23 finished, took current epoch 98.97s, cumulative time 2382.30s
Current Learning rate : 0.001
Epoch 24, 25% 	 Loss : 3.7272e+00 	 Res : 1.3192e-02 	 Enc : 4.4072e-03 	 AEnc : 8.0805e-04 	 MSE : 6.9164e+00
Epoch 24, 50% 	 Loss : 4.0166e+00 	 Res : 2.1051e-02 	 Enc : 4.3070e-03 	 AEnc : 4.3834e-04 	 MSE : 1.1777e+01
Epoch 24, 75% 	 Loss : 3.8801e+00 	 Res : 1.4513e-02 	 Enc : 4.3662e-03 	 AEnc : 6.0277e-04 	 MSE : 6.9551e+00
Training Epoch 24 : 	 Train : 3.83562e+00 	 Res : 1.53812e-02 	 Enc : 4.28509e-03 	 AE : 8.78753e-04 	 MSE : 8.11799e+00
Validation Epoch 24 : 	 Train : 3.72795e+00 	 Res : 1.21636e-02 	 Enc : 3.71068e-03 	 AE : 1.26182e-03 	 MSE : 7.04464e+00
Training Epoch 24 finished, took current epoch 99.43s, cumulative time 2481.71s
Current Learning rate : 0.001
MODEL SAVED
Epoch 25, 25% 	 Loss : 3.7393e+00 	 Res : 1.5028e-02 	 Enc : 4.0388e-03 	 AEnc : 8.4297e-04 	 MSE : 8.3824e+00
Epoch 25, 50% 	 Loss : 3.9563e+00 	 Res : 1.8860e-02 	 Enc : 4.0220e-03 	 AEnc : 5.7985e-04 	 MSE : 1.0749e+01
Epoch 25, 75% 	 Loss : 4.0029e+00 	 Res : 2.1213e-02 	 Enc : 4.0152e-03 	 AEnc : 6.3035e-04 	 MSE : 1.2137e+01
Training Epoch 25 : 	 Train : 3.88555e+00 	 Res : 1.80128e-02 	 Enc : 4.01693e-03 	 AE : 6.27663e-04 	 MSE : 1.02357e+01
Validation Epoch 25 : 	 Train : 3.92045e+00 	 Res : 1.89064e-02 	 Enc : 3.31883e-03 	 AE : 3.10333e-04 	 MSE : 1.24680e+01
Training Epoch 25 finished, took current epoch 99.56s, cumulative time 2581.25s
Current Learning rate : 0.001
Epoch 26, 25% 	 Loss : 3.8249e+00 	 Res : 1.5892e-02 	 Enc : 3.9227e-03 	 AEnc : 4.2628e-04 	 MSE : 9.2022e+00
Epoch 26, 50% 	 Loss : 3.7392e+00 	 Res : 1.2652e-02 	 Enc : 3.7560e-03 	 AEnc : 7.5792e-04 	 MSE : 6.7583e+00
Epoch 26, 75% 	 Loss : 3.7786e+00 	 Res : 1.5200e-02 	 Enc : 3.8018e-03 	 AEnc : 5.6487e-04 	 MSE : 7.5250e+00
Training Epoch 26 : 	 Train : 3.78039e+00 	 Res : 1.52527e-02 	 Enc : 3.84340e-03 	 AE : 5.66229e-04 	 MSE : 8.29203e+00
Validation Epoch 26 : 	 Train : 3.94318e+00 	 Res : 2.04889e-02 	 Enc : 3.38272e-03 	 AE : 6.62308e-04 	 MSE : 9.96147e+00
Training Epoch 26 finished, took current epoch 98.16s, cumulative time 2679.40s
Current Learning rate : 0.001
Epoch 27, 25% 	 Loss : 3.7845e+00 	 Res : 1.5514e-02 	 Enc : 3.6483e-03 	 AEnc : 6.6099e-04 	 MSE : 8.2251e+00
Epoch 27, 50% 	 Loss : 3.7353e+00 	 Res : 1.4965e-02 	 Enc : 3.6497e-03 	 AEnc : 8.6110e-04 	 MSE : 8.6226e+00
Epoch 27, 75% 	 Loss : 3.8304e+00 	 Res : 1.8032e-02 	 Enc : 3.5713e-03 	 AEnc : 4.9835e-04 	 MSE : 1.0008e+01
Training Epoch 27 : 	 Train : 3.79088e+00 	 Res : 1.63521e-02 	 Enc : 3.62286e-03 	 AE : 7.13019e-04 	 MSE : 8.92276e+00
Validation Epoch 27 : 	 Train : 3.63154e+00 	 Res : 1.06440e-02 	 Enc : 3.47041e-03 	 AE : 1.41242e-03 	 MSE : 6.37689e+00
Training Epoch 27 finished, took current epoch 99.29s, cumulative time 2778.67s
Current Learning rate : 0.001
MODEL SAVED
Epoch 28, 25% 	 Loss : 3.6428e+00 	 Res : 1.3084e-02 	 Enc : 3.5453e-03 	 AEnc : 1.1899e-03 	 MSE : 6.5140e+00
Epoch 28, 50% 	 Loss : 3.6821e+00 	 Res : 1.2673e-02 	 Enc : 3.3750e-03 	 AEnc : 1.3705e-03 	 MSE : 7.7838e+00
Epoch 28, 75% 	 Loss : 3.7729e+00 	 Res : 1.5308e-02 	 Enc : 3.4120e-03 	 AEnc : 1.1181e-03 	 MSE : 8.7885e+00
Training Epoch 28 : 	 Train : 3.71326e+00 	 Res : 1.39268e-02 	 Enc : 3.42899e-03 	 AE : 1.05269e-03 	 MSE : 7.61699e+00
Validation Epoch 28 : 	 Train : 3.92467e+00 	 Res : 1.91078e-02 	 Enc : 3.41815e-03 	 AE : 3.32107e-04 	 MSE : 1.37598e+01
Training Epoch 28 finished, took current epoch 99.50s, cumulative time 2878.16s
Current Learning rate : 0.001
